ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,ë™íËéûä‘(éûä‘),îNïΩãœíl(ppmC),ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈîNïΩãœíl(ppmC),ÇUÅ`ÇXéûë™íËì˙êî(ì˙),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êîÇÃÇUÅ`ÇXéûë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êîÇÃÇUÅ`ÇXéûë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄12,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppmC)_ÇSåé,åéïΩãœíl(ppmC)_ÇTåé,åéïΩãœíl(ppmC)_ÇUåé,åéïΩãœíl(ppmC)_ÇVåé,åéïΩãœíl(ppmC)_ÇWåé,åéïΩãœíl(ppmC)_ÇXåé,åéïΩãœíl(ppmC)_10åé,åéïΩãœíl(ppmC)_11åé,åéïΩãœíl(ppmC)_12åé,åéïΩãœíl(ppmC)_ÇPåé,åéïΩãœíl(ppmC)_ÇQåé,åéïΩãœíl(ppmC)_ÇRåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇSåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇTåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇUåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇVåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇWåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇXåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_10åé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_11åé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_12åé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇPåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇQåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇRåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇSåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇTåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇUåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇVåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇWåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇXåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_10åé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_11åé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_12åé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇPåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇQåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇRåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇSåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇTåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇUåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇVåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇWåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇXåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_10åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_11åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_12åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇPåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇQåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇRåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇSåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇTåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇUåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇVåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇWåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇXåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_10åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_11åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_12åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇPåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇQåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇRåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)11åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_11åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,åéä‘èWåvçÄñ⁄9_ÇSåé,åéä‘èWåvçÄñ⁄9_ÇTåé,åéä‘èWåvçÄñ⁄9_ÇUåé,åéä‘èWåvçÄñ⁄9_ÇVåé,åéä‘èWåvçÄñ⁄9_ÇWåé,åéä‘èWåvçÄñ⁄9_ÇXåé,åéä‘èWåvçÄñ⁄9_10åé,åéä‘èWåvçÄñ⁄9_11åé,åéä‘èWåvçÄñ⁄9_12åé,åéä‘èWåvçÄñ⁄9_ÇPåé,åéä‘èWåvçÄñ⁄9_ÇQåé,åéä‘èWåvçÄñ⁄9_ÇRåé
2022,1,07,NMHC,1,02,ê¬êXåß,Aomori-ken,02411,òZÉñèäë∫,Rokkasyo-mura,02411010,îˆÈoè¨äwçZ,Obuchishougakkou,1,0,1,èZ,1000,8685,0.05,0.05,365,0.33,0,2,0.5,1,0.3,1,,,,,,714,738,714,739,737,715,737,715,737,739,667,733,0.05,0.05,0.04,0.05,0.06,0.06,0.05,0.05,0.03,0.03,0.05,0.06,0.06,0.05,0.04,0.05,0.06,0.06,0.05,0.06,0.04,0.04,0.05,0.07,30,31,30,31,31,30,31,30,31,31,28,31,0.13,0.07,0.07,0.07,0.08,0.07,0.09,0.17,0.08,0.31,0.1,0.33,0.03,0.03,0,0.04,0.04,0.04,0.04,0.03,0,0,0.02,0.03,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
2022,1,07,NMHC,1,03,ä‚éËåß,Iwate-ken,03209,àÍä÷és,Ichinoseki-shi,03209010,í|éRí¨,Takeyamachou,1,0,2,è§,1000,8663,0.05,0.05,363,0.21,0,1,0.3,0,0,1,,,,,,715,737,715,737,715,711,738,714,739,739,665,738,0.05,0.05,0.04,0.05,0.05,0.05,0.06,0.07,0.05,0.05,0.05,0.04,0.05,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07,0.06,0.06,0.05,30,31,30,31,30,29,31,30,31,31,28,31,0.1,0.12,0.08,0.09,0.07,0.1,0.21,0.19,0.18,0.17,0.19,0.18,0.01,0.01,0,0.02,0.02,0.03,0.02,0.01,0,0.01,0.01,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,04,ã{èÈåß,Miyagi-ken,04105,êÂë‰ésêÚãÊ,Sendai-shi Izumi-ku,04105530,è´äƒ,Shougen,2,0,3,èÄçH,1000,7592,0.13,0.14,329,0.88,0.04,30,9.1,8,2.4,1,,,,,,683,526,688,709,523,682,519,687,710,707,450,708,0.11,0.12,0.12,0.13,0.14,0.13,0.15,0.18,0.11,0.12,0.11,0.12,0.1,0.11,0.1,0.13,0.14,0.14,0.14,0.16,0.13,0.16,0.17,0.15,30,23,30,31,23,29,22,30,30,31,19,31,0.27,0.19,0.17,0.17,0.22,0.31,0.2,0.33,0.4,0.85,0.71,0.88,0.05,0.06,0.06,0.09,0.1,0.09,0.08,0.05,0.05,0.05,0.04,0.06,1,0,0,0,1,3,0,7,3,8,3,4,0,0,0,0,0,0,0,1,1,2,2,2,,,,,,,,,,,,
2022,1,07,NMHC,1,04,ã{èÈåß,Miyagi-ken,04102,êÂë‰ésã{èÈñÏãÊ,Sendai-shi Miyagino-ku,04201070,íÜñÏ,Nakano,1,0,1,èZ,110,8335,0.07,0.08,361,0.29,0.02,10,2.8,0,0,1,,,,,,682,711,685,709,710,683,707,687,708,707,635,711,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.09,0.08,0.08,0.07,0.07,0.08,0.07,0.07,0.08,0.07,0.07,0.08,0.1,0.1,0.11,0.1,0.08,30,31,30,31,30,30,31,30,30,30,27,31,0.14,0.15,0.24,0.17,0.11,0.19,0.15,0.19,0.28,0.26,0.29,0.23,0.03,0.03,0.03,0.04,0.05,0.05,0.04,0.03,0.03,0.02,0.03,0.02,0,0,1,0,0,0,0,0,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,04,ã{èÈåß,Miyagi-ken,04102,êÂë‰ésã{èÈñÏãÊ,Sendai-shi Miyagino-ku,04201230,û÷â™,Tsutsujigaoka,1,0,2,è§,110,8330,0.08,0.09,352,0.56,0.01,5,1.4,1,0.3,1,,,,,,682,702,688,711,710,683,706,686,710,702,640,710,0.08,0.07,0.07,0.08,0.09,0.08,0.08,0.1,0.07,0.09,0.08,0.08,0.09,0.08,0.07,0.08,0.09,0.08,0.09,0.12,0.09,0.09,0.09,0.09,30,30,29,31,30,30,29,29,29,29,27,29,0.21,0.13,0.13,0.12,0.15,0.14,0.2,0.56,0.24,0.27,0.2,0.2,0.01,0.03,0.02,0.05,0.03,0.05,0.04,0.03,0.03,0.01,0.02,0.03,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,04,ã{èÈåß,Miyagi-ken,04203,âñ‚}és,Shiogama-shi,04203010,âñäò,Shiogama,1,0,2,è§,110,8522,0.07,0.08,357,0.34,0.02,15,4.2,2,0.6,1,,,,,,710,735,638,734,735,712,686,705,735,735,663,734,0.06,0.06,0.07,0.09,0.09,0.07,0.07,0.07,0.06,0.07,0.06,0.07,0.06,0.07,0.08,0.08,0.09,0.07,0.07,0.08,0.07,0.09,0.09,0.09,30,31,27,31,31,30,28,29,31,31,27,31,0.23,0.27,0.34,0.18,0.19,0.24,0.13,0.22,0.2,0.26,0.34,0.26,0.02,0.02,0.02,0.04,0.04,0.03,0.03,0.02,0.03,0.03,0.03,0.03,1,2,2,0,0,1,0,2,0,3,1,3,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,
2022,1,07,NMHC,1,04,ã{èÈåß,Miyagi-ken,04211,ä‚è¿és,Iwanuma-shi,04211010,ä‚è¿,Iwanuma,1,0,2,è§,130,8690,0.08,0.09,364,0.52,0.02,20,5.5,5,1.4,1,,,,,,713,740,716,738,740,714,731,710,740,739,668,741,0.09,0.08,0.07,0.06,0.06,0.06,0.08,0.09,0.08,0.09,0.07,0.07,0.1,0.09,0.08,0.07,0.07,0.08,0.09,0.12,0.11,0.12,0.1,0.1,30,31,30,31,31,30,30,30,31,31,28,31,0.2,0.17,0.14,0.15,0.17,0.3,0.21,0.23,0.52,0.36,0.32,0.22,0.05,0.04,0.05,0.02,0.03,0.04,0.03,0.04,0.04,0.04,0.03,0.03,0,0,0,0,0,1,1,6,2,4,4,2,0,0,0,0,0,0,0,0,1,3,1,0,,,,,,,,,,,,
2022,1,07,NMHC,1,04,ã{èÈåß,Miyagi-ken,04401,èºìáí¨,Matsushima-machi,04401010,èºìá,Matsushima,1,0,1,èZ,1000,8631,0.05,0.05,363,0.26,0.01,2,0.6,0,0,1,,,,,,710,735,711,732,735,704,731,707,730,734,665,737,0.05,0.06,0.06,0.06,0.06,0.05,0.05,0.06,0.03,0.04,0.04,0.04,0.05,0.06,0.06,0.06,0.07,0.05,0.05,0.05,0.04,0.04,0.05,0.04,30,31,30,30,31,30,30,30,31,31,28,31,0.09,0.09,0.15,0.08,0.23,0.08,0.09,0.09,0.26,0.09,0.09,0.11,0.02,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.01,0.02,0.02,0.02,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,04,ã{èÈåß,Miyagi-ken,04501,óOíJí¨,Wakuya-cho,04501010,çëê›‚Øäx,Kokusetsunonodake,1,0,6,ñ¢,1000,4930,0.05,0.05,204,0.1,0,0,0,0,0,1,,,,,,707,737,709,714,417,0,0,0,371,727,548,0,0.05,0.05,0.05,0.06,0.06,,,,0.05,0.05,0.04,,0.05,0.05,0.05,0.07,0.06,,,,0.05,0.04,0.04,,30,30,30,30,17,0,0,0,16,29,22,0,0.09,0.09,0.09,0.1,0.1,,,,0.1,0.09,0.06,,0.03,0.03,0.01,0.04,0.03,,,,0.01,0.01,0,,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,,,,0,0,0,,,,,,,,,,,,,
2022,1,07,NMHC,1,05,èHìcåß,Akita-ken,05201,èHìcés,Akita-shi,05201010,è´åRñÏ,Shougunno,1,0,1,èZ,140,8607,0.09,0.09,361,0.34,0.03,4,1.1,1,0.3,1,,,,,,709,737,711,734,734,695,734,709,735,736,654,719,0.1,0.1,0.09,0.13,0.13,0.13,0.09,0.09,0.06,0.05,0.06,0.06,0.08,0.09,0.09,0.12,0.11,0.11,0.09,0.1,0.07,0.06,0.08,0.08,30,31,30,31,31,29,30,30,31,31,27,30,0.14,0.2,0.17,0.19,0.15,0.21,0.15,0.29,0.16,0.16,0.28,0.34,0.04,0.05,0.05,0.07,0.06,0.07,0.04,0.05,0.04,0.03,0.03,0.04,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
2022,1,07,NMHC,1,05,èHìcåß,Akita-ken,05201,èHìcés,Akita-shi,05201120,éRâ§,Sannou,1,0,2,è§,140,8628,0.1,0.09,363,0.75,0.01,9,2.5,6,1.7,1,,,,,,712,735,712,735,737,710,731,712,735,736,658,715,0.09,0.09,0.1,0.12,0.13,0.11,0.11,0.11,0.08,0.07,0.09,0.09,0.08,0.09,0.08,0.11,0.12,0.1,0.13,0.09,0.08,0.07,0.08,0.09,30,30,30,31,31,30,31,30,31,31,28,30,0.19,0.46,0.18,0.15,0.34,0.15,0.75,0.21,0.48,0.15,0.32,0.24,0.04,0.04,0.04,0.07,0.08,0.06,0.06,0.05,0.03,0.01,0.03,0.04,0,1,0,0,2,0,2,1,1,0,1,1,0,1,0,0,1,0,2,0,1,0,1,0,,,,,,,,,,,,
2022,1,07,NMHC,1,05,èHìcåß,Akita-ken,05206,íjé≠és,Oga-shi,05206060,ëDêÏ,Funakawa,1,0,1,èZ,140,5200,0.09,0.08,218,0.23,0.04,1,0.5,0,0,1,,,,,,714,737,715,737,738,714,432,0,0,0,0,413,0.07,0.07,0.08,0.14,0.09,0.1,0.07,,,,,0.06,0.07,0.07,0.08,0.12,0.09,0.09,0.07,,,,,0.07,30,31,30,31,31,30,18,0,0,0,0,17,0.16,0.11,0.15,0.23,0.12,0.12,0.11,,,,,0.09,0.04,0.04,0.05,0.07,0.06,0.05,0.05,,,,,0.05,0,0,0,1,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,
2022,1,07,NMHC,1,06,éRå`åß,Yamagata-ken,06201,éRå`és,Yamagata-shi,06201510,éRå`â∫éRâ∆,Yamagatashimoyanbe,2,0,1,èZ,142,8592,0.13,0.14,357,0.33,0.03,33,9.2,1,0.3,1,,,,,,712,729,686,719,734,704,737,713,713,739,666,740,0.16,0.12,0.11,0.12,0.12,0.12,0.13,0.15,0.11,0.12,0.13,0.13,0.15,0.13,0.12,0.13,0.13,0.12,0.14,0.17,0.13,0.15,0.17,0.15,30,30,29,30,31,28,30,30,29,31,28,31,0.23,0.2,0.15,0.19,0.21,0.18,0.2,0.25,0.31,0.3,0.33,0.23,0.09,0.08,0.08,0.09,0.09,0.08,0.07,0.08,0.06,0.03,0.05,0.05,3,0,0,0,1,0,0,6,4,5,10,4,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,
2022,1,07,NMHC,1,07,ïüìáåß,Fukushima-ken,07201,ïüìáés,Fukushima-shi,07201200,êXçá,Moriai,1,0,1,èZ,1000,8589,0.1,0.11,360,0.39,0,58,16.1,6,1.7,1,,,,,,643,736,717,740,741,717,741,692,740,720,668,734,0.11,0.04,0.04,0.1,0.1,0.18,0.24,0.17,0.06,0.07,0.06,0.07,0.11,0.04,0.04,0.09,0.1,0.18,0.24,0.18,0.08,0.09,0.07,0.09,27,31,30,31,31,30,31,29,31,30,28,31,0.25,0.09,0.13,0.14,0.18,0.28,0.38,0.39,0.36,0.33,0.25,0.19,0,0,0,0.04,0.01,0.13,0.15,0,0,0,0,0,3,0,0,0,0,9,26,13,3,2,2,0,0,0,0,0,0,0,2,2,1,1,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,07,ïüìáåß,Fukushima-ken,07201,ïüìáés,Fukushima-shi,07201510,èºòQí¨,Matsunamichou,2,0,2,è§,1000,1336,0.1,0.11,56,0.25,0.02,2,3.6,0,0,1,,,,,,421,0,0,0,0,0,0,0,0,0,175,740,0.1,,,,,,,,,,0.1,0.09,0.1,,,,,,,,,,0.12,0.11,18,0,0,0,0,0,0,0,0,0,7,31,0.2,,,,,,,,,,0.25,0.24,0.03,,,,,,,,,,0.02,0.03,0,,,,,,,,,,1,1,0,,,,,,,,,,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,07,ïüìáåß,Fukushima-ken,07202,âÔí√é·èºés,Aizuwakamatsu-shi,07202070,âÔí√é·èº,Aiduwakamatsu,1,0,1,èZ,1000,8625,0.07,0.08,363,0.34,0.01,2,0.6,1,0.3,1,,,,,,713,736,714,706,722,710,737,713,736,738,663,737,0.06,0.05,0.05,0.08,0.08,0.07,0.07,0.09,0.07,0.08,0.07,0.07,0.07,0.06,0.06,0.08,0.08,0.08,0.09,0.1,0.09,0.09,0.08,0.1,30,31,30,30,30,30,31,30,31,31,28,31,0.12,0.09,0.1,0.1,0.12,0.11,0.14,0.19,0.19,0.24,0.2,0.34,0.04,0.02,0.03,0.05,0.06,0.05,0.01,0.03,0.04,0.03,0.02,0.05,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
2022,1,07,NMHC,1,07,ïüìáåß,Fukushima-ken,07203,åSéRés,Kooriyama-shi,07203140,íÁâ∫,Tsutsumishita,1,0,1,èZ,160,8617,0.07,0.08,365,0.29,0.03,4,1.1,0,0,1,,,,,,708,733,710,732,731,709,732,708,733,734,653,734,0.06,0.06,0.06,0.09,0.09,0.08,0.07,0.08,0.07,0.07,0.06,0.07,0.07,0.07,0.07,0.09,0.1,0.08,0.09,0.1,0.08,0.08,0.08,0.09,30,31,30,31,31,30,31,30,31,31,28,31,0.11,0.15,0.12,0.14,0.13,0.12,0.25,0.29,0.18,0.23,0.16,0.16,0.04,0.04,0.04,0.06,0.07,0.05,0.04,0.04,0.04,0.04,0.03,0.04,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,07,ïüìáåß,Fukushima-ken,07203,åSéRés,Kooriyama-shi,07203520,ë‰êV,Daishin,2,0,1,èZ,160,8607,0.09,0.1,365,0.33,0.04,4,1.1,1,0.3,1,,,,,,710,731,707,734,727,711,728,709,729,732,655,734,0.09,0.09,0.09,0.11,0.11,0.1,0.11,0.1,0.08,0.08,0.07,0.09,0.1,0.09,0.09,0.11,0.11,0.11,0.12,0.12,0.1,0.1,0.09,0.1,30,31,30,31,31,30,31,30,31,31,28,31,0.14,0.14,0.13,0.17,0.15,0.16,0.19,0.33,0.18,0.19,0.26,0.21,0.06,0.06,0.06,0.08,0.09,0.09,0.07,0.06,0.04,0.04,0.04,0.05,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,07,ïüìáåß,Fukushima-ken,07204,Ç¢ÇÌÇ´és,Iwaki-shi,07204110,ëÂå¥,Oohara,1,0,1,èZ,170,8642,0.06,0.07,363,0.25,0,2,0.6,0,0,1,,,,,,713,736,713,736,737,702,736,713,727,736,661,732,0.04,0.04,0.04,0.05,0.05,0.04,0.07,0.08,0.06,0.08,0.06,0.07,0.06,0.04,0.05,0.06,0.05,0.04,0.08,0.09,0.08,0.1,0.08,0.08,30,31,30,31,31,30,31,30,29,31,28,31,0.16,0.1,0.12,0.13,0.11,0.1,0.25,0.15,0.18,0.2,0.19,0.17,0.01,0,0,0.03,0,0.01,0.01,0.03,0,0.04,0.01,0.02,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
