ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åß_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(ppm),ÇPéûä‘ílÇÃç≈çÇíl(ppm),ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘),ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êîÇÃë™íËéûä‘êîÇ…ëŒÇ∑ÇÈäÑçá(%),ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘),ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êîÇÃë™íËéûä‘êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êîÇÃóLå¯ë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙),ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êîÇÃóLå¯ë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇÃîNä‘98%íl(ppm),98%ílï]âøÇ…ÇÊÇÈì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppm)_ÇSåé,åéïΩãœíl(ppm)_ÇTåé,åéïΩãœíl(ppm)_ÇUåé,åéïΩãœíl(ppm)_ÇVåé,åéïΩãœíl(ppm)_ÇWåé,åéïΩãœíl(ppm)_ÇXåé,åéïΩãœíl(ppm)_10åé,åéïΩãœíl(ppm)_11åé,åéïΩãœíl(ppm)_12åé,åéïΩãœíl(ppm)_ÇPåé,åéïΩãœíl(ppm)_ÇQåé,åéïΩãœíl(ppm)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇRåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇSåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇTåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇUåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇVåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇWåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇXåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_10åé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_11åé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_12åé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇPåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇQåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇRåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇSåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇTåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇUåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇVåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇWåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇXåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_10åé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_11åé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_12åé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇPåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇQåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇRåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_11åé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇSåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇTåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇUåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇVåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇWåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇXåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_10åé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_11åé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_12åé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇPåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇQåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇRåé
2021,1,03,NO2,1,01,ñkäCìπ,Hokkai-do,01203,è¨íMés,Otaru-shi,01203090,ëKîü,Zenibako,1,0,1,èZ,30,365,8740,0.007,0.085,0,0,0,0,0,0,1,0.3,0.03,0,1,,30,31,30,31,31,30,31,30,31,31,28,31,719,743,718,742,738,719,743,719,743,743,671,742,0.007,0.006,0.005,0.005,0.005,0.005,0.007,0.007,0.008,0.013,0.01,0.011,0.043,0.034,0.027,0.021,0.025,0.024,0.049,0.054,0.051,0.079,0.079,0.085,0.015,0.015,0.009,0.009,0.009,0.011,0.018,0.019,0.023,0.035,0.043,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021,1,03,NO2,2,01,ñkäCìπ,Hokkai-do,01203,è¨íMés,Otaru-shi,01203100,èüî[,Katsunai,1,0,1,èZ,30,365,8720,0.008,0.078,0,0,0,0,0,0,0,0,0.025,0,2,,30,31,30,31,31,30,31,30,31,31,28,31,716,741,717,742,734,718,742,716,742,740,670,742,0.007,0.007,0.006,0.006,0.005,0.006,0.008,0.009,0.01,0.011,0.01,0.01,0.039,0.043,0.034,0.025,0.029,0.026,0.038,0.046,0.046,0.078,0.059,0.057,0.015,0.014,0.01,0.011,0.009,0.012,0.022,0.023,0.029,0.029,0.034,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,1,01,ñkäCìπ,Hokkai-do,01203,è¨íMés,Otaru-shi,01203110,âñíJ,Shioya,1,0,3,èÄçH,30,355,8550,0.004,0.059,0,0,0,0,0,0,0,0,0.014,0,1,,30,31,30,31,21,30,31,30,31,31,28,31,719,743,719,743,548,719,742,719,741,743,671,743,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.004,0.004,0.006,0.006,0.004,0.021,0.018,0.01,0.009,0.009,0.012,0.017,0.032,0.04,0.054,0.059,0.051,0.009,0.007,0.005,0.004,0.004,0.005,0.007,0.011,0.014,0.023,0.034,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,01,ñkäCìπ,Hokkai-do,01203,è¨íMés,Otaru-shi,01203520,âwëOåç∑ì_,Ekimaekousaten,2,0,2,è§,30,364,8722,0.016,0.063,0,0,0,0,0,0,1,0.3,0.033,0,2,,30,31,30,31,30,30,31,30,31,31,28,31,718,741,717,742,732,718,742,717,742,741,670,742,0.019,0.013,0.01,0.01,0.01,0.012,0.015,0.017,0.019,0.021,0.021,0.021,0.05,0.033,0.029,0.025,0.03,0.034,0.052,0.052,0.056,0.059,0.062,0.063,0.029,0.017,0.017,0.013,0.014,0.02,0.025,0.033,0.032,0.039,0.041,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021,1,03,NO2,2,01,ñkäCìπ,Hokkai-do,01204,àÆêÏés,Asahikawa-shi,01204011,íÜâõ,Chuuou,2,0,2,è§,40,347,8384,0.011,0.067,0,0,0,0,0,0,3,0.9,0.036,0,2,,29,31,30,31,27,30,20,30,31,31,28,29,707,742,718,743,696,717,483,718,742,735,670,713,0.008,0.006,0.005,0.005,0.005,0.007,0.01,0.012,0.017,0.026,0.021,0.014,0.026,0.022,0.017,0.014,0.017,0.025,0.039,0.054,0.067,0.067,0.054,0.046,0.015,0.009,0.009,0.007,0.007,0.014,0.017,0.035,0.034,0.048,0.039,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2021,1,03,NO2,2,01,ñkäCìπ,Hokkai-do,01204,àÆêÏés,Asahikawa-shi,01204050,ñkñÂ,Hokumon,1,0,1,èZ,40,361,8651,0.009,0.063,0,0,0,0,0,0,2,0.6,0.032,0,2,,30,31,28,31,29,30,31,30,31,31,28,31,713,742,676,743,716,717,740,718,742,733,670,741,0.006,0.004,0.003,0.004,0.003,0.005,0.007,0.009,0.014,0.02,0.018,0.012,0.029,0.022,0.011,0.013,0.014,0.021,0.041,0.047,0.046,0.063,0.06,0.053,0.012,0.007,0.005,0.005,0.005,0.01,0.014,0.031,0.027,0.043,0.041,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2021,1,03,NO2,2,01,ñkäCìπ,Hokkai-do,01204,àÆêÏés,Asahikawa-shi,01204150,ìååı,Toukou,1,0,1,èZ,40,362,8692,0.007,0.063,0,0,0,0,0,0,1,0.3,0.03,0,2,,30,31,30,31,29,30,31,30,31,30,28,31,714,742,718,743,712,717,739,718,743,735,670,741,0.005,0.004,0.003,0.003,0.003,0.004,0.006,0.007,0.01,0.021,0.015,0.009,0.024,0.023,0.01,0.01,0.015,0.019,0.028,0.054,0.044,0.063,0.052,0.05,0.01,0.005,0.004,0.005,0.006,0.007,0.015,0.022,0.021,0.047,0.037,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021,1,03,NO2,2,01,ñkäCìπ,Hokkai-do,01204,àÆêÏés,Asahikawa-shi,01204160,âiéR,Nagayama,1,0,1,èZ,40,361,8684,0.007,0.067,0,0,0,0,0,0,0,0,0.021,0,2,,30,31,30,31,29,30,31,30,31,29,28,31,714,742,718,743,712,717,738,714,742,733,670,741,0.004,0.003,0.003,0.003,0.003,0.003,0.005,0.007,0.01,0.017,0.013,0.008,0.022,0.012,0.011,0.009,0.014,0.021,0.026,0.042,0.038,0.067,0.044,0.051,0.008,0.005,0.005,0.004,0.006,0.006,0.009,0.018,0.02,0.038,0.023,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,1,01,ñkäCìπ,Hokkai-do,01205,é∫óñés,Muroran-shi,01205020,å‰ëOêÖínãÊë™íËã«,Gozensuichikusokuteikyoku,1,0,1,èZ,50,365,8721,0.003,0.037,0,0,0,0,0,0,0,0,0.009,0,1,,30,31,30,31,31,30,31,30,31,31,28,31,718,740,717,742,738,717,742,715,742,742,667,741,0.004,0.003,0.002,0.002,0.002,0.002,0.004,0.003,0.004,0.005,0.004,0.005,0.024,0.029,0.022,0.013,0.017,0.022,0.03,0.023,0.032,0.037,0.036,0.031,0.009,0.006,0.008,0.004,0.005,0.006,0.007,0.007,0.012,0.011,0.01,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,1,01,ñkäCìπ,Hokkai-do,01205,é∫óñés,Muroran-shi,01205310,ó÷êºínãÊë™íËã«,Wanishichikusokuteikyoku,1,0,1,èZ,50,365,8720,0.011,0.105,0,0,1,0,0,0,0,0,0.029,0,1,,30,31,30,31,31,30,31,30,31,31,28,31,718,740,718,742,739,717,741,714,742,742,666,741,0.009,0.007,0.005,0.004,0.005,0.005,0.013,0.012,0.019,0.021,0.017,0.016,0.044,0.04,0.04,0.026,0.048,0.105,0.044,0.04,0.043,0.046,0.052,0.055,0.02,0.016,0.019,0.014,0.015,0.018,0.029,0.026,0.031,0.033,0.034,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,1,01,ñkäCìπ,Hokkai-do,01205,é∫óñés,Muroran-shi,01205540,é¨å©ínãÊë™íËã«,Shiomichikusokuteikyoku,2,0,3,èÄçH,50,365,8714,0.01,0.07,0,0,0,0,0,0,0,0,0.023,0,1,,30,31,30,31,31,30,31,30,31,31,28,31,717,739,717,741,736,716,742,715,742,742,666,741,0.01,0.01,0.008,0.004,0.006,0.006,0.011,0.013,0.015,0.015,0.014,0.012,0.056,0.049,0.044,0.026,0.034,0.033,0.059,0.07,0.051,0.059,0.05,0.049,0.019,0.026,0.025,0.016,0.015,0.017,0.018,0.023,0.025,0.021,0.022,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,01,ñkäCìπ,Hokkai-do,01206,ã˙òHés,Kushiro-shi,01206280,ã˙òHçÇêÍ,Kushirokousen,1,0,1,èZ,60,336,8085,0.009,0.076,0,0,0,0,0,0,0,0,0.022,0,2,,30,31,29,31,25,9,31,29,31,31,28,31,718,740,710,741,608,220,742,711,741,742,670,742,0.008,0.007,0.006,0.006,0.005,0.009,0.008,0.01,0.012,0.013,0.014,0.011,0.032,0.028,0.03,0.028,0.021,0.033,0.036,0.076,0.051,0.074,0.064,0.073,0.015,0.013,0.01,0.012,0.01,0.013,0.014,0.026,0.023,0.027,0.025,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,01,ñkäCìπ,Hokkai-do,01206,ã˙òHés,Kushiro-shi,01206290,è∫òaè¨äwçZ,Shouwashyougakkou,1,0,1,èZ,60,361,8688,0.006,0.05,0,0,0,0,0,0,0,0,0.014,0,2,,30,29,29,31,31,30,31,29,31,31,28,31,718,708,711,742,742,718,742,711,742,742,670,742,0.007,0.006,0.006,0.006,0.004,0.004,0.004,0.006,0.008,0.008,0.008,0.007,0.035,0.032,0.038,0.043,0.022,0.029,0.045,0.039,0.047,0.05,0.044,0.043,0.014,0.012,0.016,0.014,0.011,0.01,0.009,0.016,0.016,0.015,0.017,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,1,01,ñkäCìπ,Hokkai-do,01208,ñkå©és,Kitami-shi,01208010,íÜâõí¨,Kitamishichuuouchoutaikisokuteikyoku,1,0,1,èZ,1000,363,8727,0.004,0.052,0,0,0,0,0,0,0,0,0.018,0,1,,30,31,30,31,31,30,31,30,31,29,28,31,720,743,720,744,744,719,744,720,744,713,672,744,0.002,0.001,0.001,0.001,0.001,0.001,0.003,0.006,0.011,0.01,0.009,0.005,0.018,0.012,0.008,0.006,0.008,0.013,0.031,0.032,0.041,0.052,0.036,0.04,0.004,0.004,0.002,0.003,0.003,0.003,0.011,0.018,0.022,0.021,0.016,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213020,ëoót,Futaba,1,0,1,èZ,70,363,8660,0.008,0.053,0,0,0,0,0,0,0,0,0.023,0,2,,30,31,30,29,31,30,31,30,31,31,28,31,712,737,716,709,738,716,736,713,740,735,668,740,0.007,0.007,0.007,0.006,0.005,0.005,0.007,0.008,0.012,0.013,0.013,0.012,0.049,0.043,0.049,0.028,0.027,0.031,0.039,0.038,0.045,0.045,0.048,0.053,0.016,0.016,0.016,0.013,0.01,0.011,0.016,0.021,0.022,0.026,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213050,ñæñÏåˆâÄ,Akenokouen,1,0,1,èZ,70,363,8662,0.01,0.061,0,0,0,0,0,0,0,0,0.026,0,2,,30,31,30,29,31,30,31,30,31,31,28,31,713,737,716,709,739,716,737,713,740,735,668,739,0.009,0.009,0.009,0.007,0.006,0.005,0.007,0.009,0.013,0.014,0.015,0.013,0.047,0.05,0.059,0.029,0.03,0.032,0.042,0.043,0.051,0.052,0.054,0.061,0.019,0.02,0.027,0.015,0.015,0.009,0.017,0.021,0.026,0.028,0.027,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213070,óEï•,Yuufutsu,1,0,3,èÄçH,70,362,8682,0.005,0.044,0,0,0,0,0,0,0,0,0.015,0,2,,30,31,30,31,28,30,31,30,31,31,28,31,715,739,718,742,705,718,738,715,742,738,670,742,0.004,0.004,0.003,0.002,0.002,0.003,0.004,0.006,0.007,0.011,0.01,0.006,0.021,0.021,0.022,0.018,0.013,0.014,0.019,0.028,0.032,0.044,0.04,0.034,0.007,0.009,0.007,0.006,0.005,0.006,0.009,0.01,0.015,0.026,0.019,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213220,è¿Émí[åˆâÄ,Numanohatakouen,1,0,1,èZ,70,360,8646,0.011,0.063,0,0,0,0,0,0,0,0,0.03,0,2,,30,30,30,28,31,30,30,30,31,31,28,31,713,730,716,700,739,716,736,713,740,735,668,740,0.009,0.008,0.007,0.005,0.005,0.006,0.009,0.012,0.016,0.019,0.02,0.015,0.052,0.036,0.033,0.025,0.029,0.031,0.042,0.05,0.052,0.057,0.059,0.063,0.017,0.014,0.02,0.012,0.012,0.01,0.019,0.023,0.028,0.033,0.032,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213510,éÖà‰,Itoi,2,0,1,èZ,70,363,8655,0.007,0.053,0,0,0,0,0,0,0,0,0.018,0,2,,30,31,30,29,31,30,31,30,31,31,28,31,713,736,716,709,735,716,735,713,740,735,668,739,0.006,0.005,0.004,0.003,0.003,0.003,0.006,0.007,0.01,0.011,0.011,0.009,0.03,0.036,0.031,0.016,0.025,0.018,0.029,0.044,0.053,0.046,0.046,0.051,0.012,0.009,0.008,0.006,0.008,0.006,0.015,0.015,0.019,0.022,0.022,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213610,ésñèä,Shiyakusho,2,0,2,è§,70,361,8647,0.01,0.061,0,0,0,0,0,0,0,0,0.026,0,2,,30,31,30,29,31,30,31,29,31,30,28,31,711,736,716,709,738,716,736,706,740,732,667,740,0.008,0.006,0.005,0.004,0.004,0.005,0.01,0.011,0.015,0.018,0.018,0.013,0.034,0.034,0.026,0.017,0.022,0.045,0.04,0.032,0.05,0.061,0.056,0.047,0.014,0.013,0.008,0.008,0.009,0.012,0.023,0.019,0.024,0.032,0.03,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
