ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(ppm),ÇPéûä‘ílÇÃç≈çÇíl(ppm),ì˙ïΩãœílÇÃîNä‘98%íl(ppm),îNïΩãœíl(NO2/NO+NO2)(%),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄8,îNä‘èWåvçÄñ⁄9,îNä‘èWåvçÄñ⁄10,îNä‘èWåvçÄñ⁄11,îNä‘èWåvçÄñ⁄12,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppm)_ÇSåé,åéïΩãœíl(ppm)_ÇTåé,åéïΩãœíl(ppm)_ÇUåé,åéïΩãœíl(ppm)_ÇVåé,åéïΩãœíl(ppm)_ÇWåé,åéïΩãœíl(ppm)_ÇXåé,åéïΩãœíl(ppm)_10åé,åéïΩãœíl(ppm)_11åé,åéïΩãœíl(ppm)_12åé,åéïΩãœíl(ppm)_ÇPåé,åéïΩãœíl(ppm)_ÇQåé,åéïΩãœíl(ppm)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇRåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇSåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇTåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇUåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇVåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇWåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇXåé,åéïΩãœíl(NO2/NO+NO2)(%)_10åé,åéïΩãœíl(NO2/NO+NO2)(%)_11åé,åéïΩãœíl(NO2/NO+NO2)(%)_12åé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇPåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇQåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇRåé,åéä‘èWåvçÄñ⁄7_ÇSåé,åéä‘èWåvçÄñ⁄7_ÇTåé,åéä‘èWåvçÄñ⁄7_ÇUåé,åéä‘èWåvçÄñ⁄7_ÇVåé,åéä‘èWåvçÄñ⁄7_ÇWåé,åéä‘èWåvçÄñ⁄7_ÇXåé,åéä‘èWåvçÄñ⁄7_10åé,åéä‘èWåvçÄñ⁄7_11åé,åéä‘èWåvçÄñ⁄7_12åé,åéä‘èWåvçÄñ⁄7_ÇPåé,åéä‘èWåvçÄñ⁄7_ÇQåé,åéä‘èWåvçÄñ⁄7_ÇRåé,åéä‘èWåvçÄñ⁄8_ÇSåé,åéä‘èWåvçÄñ⁄8_ÇTåé,åéä‘èWåvçÄñ⁄8_ÇUåé,åéä‘èWåvçÄñ⁄8_ÇVåé,åéä‘èWåvçÄñ⁄8_ÇWåé,åéä‘èWåvçÄñ⁄8_ÇXåé,åéä‘èWåvçÄñ⁄8_10åé,åéä‘èWåvçÄñ⁄8_11åé,åéä‘èWåvçÄñ⁄8_12åé,åéä‘èWåvçÄñ⁄8_ÇPåé,åéä‘èWåvçÄñ⁄8_ÇQåé,åéä‘èWåvçÄñ⁄8_ÇRåé,åéä‘èWåvçÄñ⁄9_ÇSåé,åéä‘èWåvçÄñ⁄9_ÇTåé,åéä‘èWåvçÄñ⁄9_ÇUåé,åéä‘èWåvçÄñ⁄9_ÇVåé,åéä‘èWåvçÄñ⁄9_ÇWåé,åéä‘èWåvçÄñ⁄9_ÇXåé,åéä‘èWåvçÄñ⁄9_10åé,åéä‘èWåvçÄñ⁄9_11åé,åéä‘èWåvçÄñ⁄9_12åé,åéä‘èWåvçÄñ⁄9_ÇPåé,åéä‘èWåvçÄñ⁄9_ÇQåé,åéä‘èWåvçÄñ⁄9_ÇRåé
2021,1,04,NOX,2,01,ñkäCìπ,Hokkai-do,01202,îüäŸés,Hakodate-shi,01202100,íÜïîè¨äwçZ,Chuubushougakkou,1,0,2,è§,20,363,8714,0.014,0.186,0.039,75.9,2,,,,,,,,,,30,31,29,31,31,30,31,30,30,31,28,31,717,742,706,742,741,718,742,718,735,742,670,741,0.011,0.009,0.007,0.005,0.007,0.008,0.015,0.018,0.024,0.022,0.023,0.017,0.065,0.121,0.073,0.058,0.048,0.054,0.08,0.143,0.186,0.145,0.165,0.119,0.018,0.02,0.022,0.014,0.022,0.015,0.035,0.034,0.053,0.057,0.047,0.038,84.3,79.9,81.2,73,79.4,81.3,79,74.1,70.2,73.1,72.3,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,01,ñkäCìπ,Hokkai-do,01202,îüäŸés,Hakodate-shi,01202120,ê[ñxíÜäwçZ,Fukaborichuugakkou,1,0,1,èZ,20,363,8719,0.009,0.126,0.03,81.4,2,,,,,,,,,,30,31,29,31,31,30,31,30,30,31,28,31,717,742,710,742,742,717,742,718,736,742,670,741,0.006,0.006,0.005,0.004,0.004,0.004,0.008,0.011,0.016,0.016,0.014,0.011,0.035,0.039,0.026,0.027,0.036,0.021,0.052,0.111,0.126,0.115,0.108,0.075,0.012,0.014,0.011,0.008,0.011,0.007,0.02,0.029,0.046,0.041,0.034,0.028,90,88.5,83,75.8,78.4,82.3,82.8,79.3,75.4,81,80.4,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,01,ñkäCìπ,Hokkai-do,01202,îüäŸés,Hakodate-shi,01202560,î¸å¥,Mihara,2,0,1,èZ,20,360,8656,0.012,0.17,0.029,71,2,,,,,,,,,,30,31,30,31,31,30,31,30,30,31,28,27,718,742,713,742,741,718,742,718,736,742,670,674,0.009,0.009,0.008,0.006,0.008,0.006,0.012,0.016,0.02,0.019,0.019,0.015,0.059,0.057,0.116,0.038,0.087,0.053,0.079,0.107,0.133,0.159,0.17,0.112,0.018,0.023,0.017,0.015,0.021,0.012,0.022,0.026,0.037,0.037,0.047,0.026,76.5,74.1,70.6,65.5,66.4,71.5,70.7,67.5,69.3,73.4,71.1,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,1,01,ñkäCìπ,Hokkai-do,01203,è¨íMés,Otaru-shi,01203090,ëKîü,Zenibako,1,0,1,èZ,30,365,8740,0.011,0.295,0.047,65,1,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,719,743,718,742,738,719,743,719,743,743,671,742,0.009,0.008,0.008,0.007,0.006,0.008,0.011,0.01,0.013,0.023,0.015,0.016,0.084,0.047,0.044,0.038,0.039,0.05,0.184,0.142,0.141,0.295,0.207,0.268,0.02,0.019,0.013,0.013,0.012,0.015,0.033,0.036,0.045,0.091,0.072,0.041,73.9,73.7,69,67,69.8,66,60.4,63.9,61.7,57.8,63.1,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,01,ñkäCìπ,Hokkai-do,01203,è¨íMés,Otaru-shi,01203100,èüî[,Katsunai,1,0,1,èZ,30,365,8720,0.012,0.211,0.042,69,2,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,716,741,717,742,734,718,742,716,742,740,670,742,0.009,0.008,0.008,0.011,0.007,0.008,0.011,0.014,0.017,0.017,0.015,0.014,0.066,0.08,0.08,0.211,0.059,0.044,0.095,0.149,0.151,0.163,0.149,0.1,0.019,0.019,0.015,0.024,0.011,0.016,0.035,0.042,0.063,0.051,0.054,0.037,80.3,78.5,74.1,58.7,77.7,73.2,68,63.4,60.2,67.3,68.3,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,1,01,ñkäCìπ,Hokkai-do,01203,è¨íMés,Otaru-shi,01203110,âñíJ,Shioya,1,0,3,èÄçH,30,355,8550,0.005,0.123,0.021,66.7,1,,,,,,,,,,30,31,30,31,21,30,31,30,31,31,28,31,719,743,719,743,548,719,742,719,741,743,671,743,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.006,0.009,0.009,0.006,0.024,0.024,0.016,0.016,0.012,0.019,0.031,0.098,0.123,0.105,0.118,0.099,0.011,0.009,0.006,0.006,0.006,0.008,0.009,0.017,0.022,0.031,0.045,0.017,71.1,74.4,68.9,62.4,70,61.3,60.3,65.4,64.5,69.8,65.4,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,01,ñkäCìπ,Hokkai-do,01203,è¨íMés,Otaru-shi,01203520,âwëOåç∑ì_,Ekimaekousaten,2,0,2,è§,30,364,8722,0.028,0.282,0.066,55.7,2,,,,,,,,,,30,31,30,31,30,30,31,30,31,31,28,31,718,741,717,742,732,718,742,717,742,741,670,742,0.03,0.019,0.016,0.018,0.019,0.022,0.029,0.034,0.039,0.039,0.037,0.035,0.149,0.067,0.055,0.05,0.063,0.095,0.204,0.199,0.282,0.2,0.185,0.183,0.051,0.025,0.026,0.023,0.025,0.036,0.053,0.073,0.087,0.087,0.075,0.061,62.7,67.3,63.9,54.7,52.6,56.1,52.7,49.9,48.5,53.3,55.8,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,01,ñkäCìπ,Hokkai-do,01204,àÆêÏés,Asahikawa-shi,01204011,íÜâõ,Chuuou,2,0,2,è§,40,347,8384,0.019,0.219,0.069,59.8,2,,,,,,,,,,29,31,30,31,27,30,20,30,31,31,28,29,707,742,718,743,696,717,483,718,742,735,670,713,0.013,0.008,0.008,0.012,0.013,0.014,0.016,0.018,0.028,0.046,0.031,0.018,0.049,0.031,0.042,0.027,0.071,0.048,0.085,0.109,0.195,0.219,0.115,0.082,0.021,0.013,0.012,0.02,0.023,0.033,0.031,0.061,0.074,0.117,0.063,0.035,61.1,65.3,60.6,44,36.4,47.6,64.4,65.2,60.5,57.4,68.5,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,01,ñkäCìπ,Hokkai-do,01204,àÆêÏés,Asahikawa-shi,01204050,ñkñÂ,Hokumon,1,0,1,èZ,40,361,8651,0.012,0.168,0.059,71.2,2,,,,,,,,,,30,31,28,31,29,30,31,30,31,31,28,31,713,742,676,743,716,717,740,718,742,733,670,741,0.007,0.004,0.004,0.004,0.004,0.006,0.009,0.013,0.021,0.034,0.026,0.014,0.052,0.028,0.015,0.015,0.015,0.031,0.067,0.081,0.112,0.168,0.143,0.087,0.016,0.007,0.006,0.006,0.007,0.013,0.022,0.045,0.059,0.1,0.067,0.029,82.9,89,84.5,81.6,86.3,75.3,71.2,72.8,66.2,59.2,70.2,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,01,ñkäCìπ,Hokkai-do,01204,àÆêÏés,Asahikawa-shi,01204150,ìååı,Toukou,1,0,1,èZ,40,362,8692,0.011,0.205,0.048,66.8,2,,,,,,,,,,30,31,30,31,29,30,31,30,31,30,28,31,714,742,718,743,712,717,739,718,743,735,670,741,0.007,0.005,0.004,0.004,0.004,0.006,0.009,0.011,0.017,0.033,0.023,0.011,0.032,0.026,0.013,0.016,0.042,0.029,0.056,0.104,0.122,0.205,0.125,0.094,0.014,0.007,0.006,0.006,0.009,0.01,0.026,0.034,0.055,0.107,0.061,0.024,77,75.9,74.2,72.4,70.2,69.8,66,66.9,59.6,61.8,66.7,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,01,ñkäCìπ,Hokkai-do,01204,àÆêÏés,Asahikawa-shi,01204160,âiéR,Nagayama,1,0,1,èZ,40,361,8684,0.009,0.181,0.032,77.8,2,,,,,,,,,,30,31,30,31,29,30,31,30,31,29,28,31,714,742,718,743,712,717,738,714,742,733,670,741,0.005,0.004,0.003,0.003,0.003,0.004,0.007,0.009,0.014,0.024,0.016,0.01,0.029,0.015,0.011,0.012,0.021,0.032,0.05,0.064,0.096,0.181,0.095,0.061,0.01,0.006,0.005,0.005,0.007,0.008,0.015,0.024,0.04,0.08,0.033,0.023,84.5,88.7,87,82.7,81.3,80.7,76.9,78.6,75.3,71.4,77.4,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,1,01,ñkäCìπ,Hokkai-do,01205,é∫óñés,Muroran-shi,01205020,å‰ëOêÖínãÊë™íËã«,Gozensuichikusokuteikyoku,1,0,1,èZ,50,365,8721,0.005,0.141,0.013,67.9,1,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,718,740,717,742,738,717,742,715,742,742,667,741,0.005,0.004,0.004,0.003,0.003,0.004,0.006,0.005,0.006,0.007,0.006,0.008,0.047,0.059,0.033,0.026,0.029,0.034,0.141,0.036,0.117,0.07,0.049,0.039,0.012,0.008,0.013,0.007,0.01,0.009,0.014,0.01,0.022,0.015,0.013,0.016,75.1,70.7,64.7,59.3,59,64.8,68,68.8,64.7,68.8,68,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,1,01,ñkäCìπ,Hokkai-do,01205,é∫óñés,Muroran-shi,01205310,ó÷êºínãÊë™íËã«,Wanishichikusokuteikyoku,1,0,1,èZ,50,365,8720,0.018,0.289,0.054,62.2,1,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,718,740,718,742,739,717,741,714,742,742,666,741,0.013,0.012,0.008,0.007,0.008,0.008,0.021,0.019,0.032,0.035,0.026,0.022,0.095,0.108,0.191,0.086,0.108,0.289,0.128,0.116,0.108,0.111,0.093,0.122,0.033,0.035,0.033,0.04,0.03,0.031,0.062,0.047,0.054,0.064,0.06,0.05,72.6,63.9,62.1,50.5,58.5,62,59.6,59.8,58.5,59,65.1,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,1,01,ñkäCìπ,Hokkai-do,01205,é∫óñés,Muroran-shi,01205540,é¨å©ínãÊë™íËã«,Shiomichikusokuteikyoku,2,0,3,èÄçH,50,365,8714,0.015,0.254,0.038,68.1,1,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,717,739,717,741,736,716,742,715,742,742,666,741,0.013,0.013,0.011,0.008,0.009,0.009,0.016,0.021,0.023,0.02,0.02,0.018,0.093,0.119,0.119,0.127,0.063,0.074,0.226,0.254,0.151,0.148,0.109,0.124,0.024,0.043,0.039,0.037,0.025,0.026,0.034,0.058,0.05,0.035,0.035,0.038,77.8,72.2,66.9,54.7,65.2,68.1,67.9,63.9,65.1,71.6,70.1,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,01,ñkäCìπ,Hokkai-do,01206,ã˙òHés,Kushiro-shi,01206280,ã˙òHçÇêÍ,Kushirokousen,1,0,1,èZ,60,336,8085,0.012,0.151,0.035,74.3,2,,,,,,,,,,30,31,29,31,25,9,31,29,31,31,28,31,718,740,710,741,608,220,742,711,741,742,670,742,0.01,0.008,0.008,0.009,0.007,0.012,0.011,0.014,0.018,0.018,0.019,0.014,0.06,0.049,0.059,0.04,0.033,0.078,0.07,0.151,0.11,0.144,0.122,0.137,0.019,0.018,0.015,0.018,0.012,0.018,0.021,0.04,0.036,0.038,0.037,0.03,80.1,83.2,76.1,73.4,71.2,73.5,73.5,69.2,69.1,73,75.5,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,01,ñkäCìπ,Hokkai-do,01206,ã˙òHés,Kushiro-shi,01206290,è∫òaè¨äwçZ,Shouwashyougakkou,1,0,1,èZ,60,361,8688,0.008,0.157,0.022,73.1,2,,,,,,,,,,30,29,29,31,31,30,31,29,31,31,28,31,718,708,711,742,742,718,742,711,742,742,670,742,0.009,0.008,0.01,0.01,0.006,0.005,0.006,0.008,0.012,0.01,0.011,0.009,0.085,0.091,0.086,0.157,0.066,0.057,0.056,0.078,0.104,0.072,0.052,0.073,0.023,0.017,0.03,0.027,0.018,0.016,0.012,0.024,0.028,0.021,0.023,0.015,72.1,73.9,61.1,58.7,64.8,78.6,78,79.2,72.9,80.5,80.1,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,1,01,ñkäCìπ,Hokkai-do,01208,ñkå©és,Kitami-shi,01208010,íÜâõí¨,Kitamishichuuouchoutaikisokuteikyoku,1,0,1,èZ,1000,363,8727,0.006,0.167,0.029,71.1,1,,,,,,,,,,30,31,30,31,31,30,31,30,31,29,28,31,720,743,720,744,744,719,744,720,744,713,672,744,0.002,0.001,0.001,0.001,0.001,0.002,0.004,0.009,0.017,0.014,0.011,0.005,0.025,0.016,0.011,0.017,0.019,0.043,0.1,0.084,0.12,0.167,0.09,0.064,0.005,0.004,0.003,0.003,0.004,0.005,0.014,0.032,0.043,0.039,0.024,0.014,77.9,81.8,70.6,76.3,61.5,57.7,76.7,65.3,63,68.8,83.5,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213020,ëoót,Futaba,1,0,1,èZ,70,363,8660,0.011,0.161,0.037,76.9,2,,,,,,,,,,30,31,30,29,31,30,31,30,31,31,28,31,712,737,716,709,738,716,736,713,740,735,668,740,0.009,0.008,0.009,0.007,0.005,0.006,0.009,0.012,0.016,0.019,0.018,0.015,0.102,0.062,0.061,0.043,0.037,0.046,0.07,0.11,0.131,0.139,0.161,0.152,0.02,0.019,0.018,0.015,0.012,0.013,0.021,0.038,0.039,0.045,0.047,0.042,84.4,85.9,84.2,78.8,85.5,82.4,76.5,71.5,71.5,70.6,73.1,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213050,ñæñÏåˆâÄ,Akenokouen,1,0,1,èZ,70,363,8662,0.013,0.228,0.043,73.8,2,,,,,,,,,,30,31,30,29,31,30,31,30,31,31,28,31,713,737,716,709,739,716,737,713,740,735,668,739,0.011,0.011,0.012,0.009,0.008,0.006,0.01,0.012,0.02,0.021,0.022,0.018,0.079,0.077,0.122,0.047,0.063,0.041,0.092,0.132,0.159,0.193,0.184,0.228,0.025,0.023,0.043,0.02,0.026,0.011,0.028,0.038,0.054,0.053,0.048,0.056,82.4,83.9,79.3,76,81.8,81.8,77.6,70,66.4,68.2,68.1,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213070,óEï•,Yuufutsu,1,0,3,èÄçH,70,362,8682,0.006,0.094,0.02,84.2,2,,,,,,,,,,30,31,30,31,28,30,31,30,31,31,28,31,715,739,718,742,705,718,738,715,742,738,670,742,0.004,0.005,0.004,0.003,0.003,0.003,0.005,0.006,0.009,0.013,0.012,0.007,0.023,0.04,0.026,0.021,0.016,0.016,0.027,0.037,0.062,0.085,0.094,0.05,0.008,0.012,0.008,0.008,0.007,0.007,0.01,0.012,0.019,0.035,0.026,0.02,92,87.5,85.2,79.7,83.4,82.8,87.3,87.3,83.7,81.5,81.2,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213220,è¿Émí[åˆâÄ,Numanohatakouen,1,0,1,èZ,70,360,8646,0.017,0.232,0.062,65.6,2,,,,,,,,,,30,30,30,28,31,30,30,30,31,31,28,31,713,730,716,700,739,716,736,713,740,735,668,740,0.011,0.009,0.009,0.006,0.007,0.008,0.013,0.021,0.029,0.032,0.033,0.022,0.08,0.044,0.053,0.037,0.033,0.041,0.094,0.187,0.222,0.231,0.232,0.151,0.023,0.02,0.025,0.016,0.016,0.014,0.029,0.041,0.065,0.073,0.067,0.069,77.9,82.4,81.8,80.7,82.4,74,67.8,60.1,56.2,58,62,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213510,éÖà‰,Itoi,2,0,1,èZ,70,363,8655,0.01,0.161,0.028,68.4,2,,,,,,,,,,30,31,30,29,31,30,31,30,31,31,28,31,713,736,716,709,735,716,735,713,740,735,668,739,0.007,0.006,0.005,0.004,0.004,0.005,0.009,0.011,0.016,0.017,0.016,0.013,0.034,0.037,0.031,0.026,0.036,0.025,0.067,0.161,0.156,0.117,0.131,0.136,0.014,0.012,0.009,0.008,0.011,0.009,0.021,0.026,0.036,0.038,0.037,0.026,77.5,80.5,81.5,81.1,72.9,66.5,63.9,60.1,61.5,65.2,66.6,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213610,ésñèä,Shiyakusho,2,0,2,è§,70,361,8647,0.014,0.218,0.043,67.4,2,,,,,,,,,,30,31,30,29,31,30,31,29,31,30,28,31,711,736,716,709,738,716,736,706,740,732,667,740,0.01,0.007,0.006,0.006,0.006,0.008,0.017,0.017,0.024,0.027,0.027,0.017,0.08,0.041,0.036,0.038,0.047,0.069,0.086,0.142,0.204,0.218,0.205,0.124,0.018,0.016,0.013,0.013,0.016,0.019,0.036,0.035,0.045,0.066,0.06,0.053,77.6,85.2,80.9,63,66.1,64,56.4,62.7,64.1,65,68.1,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,01,ñkäCìπ,Hokkai-do,01217,ç]ï és,Ebetsu-shi,01217160,é¬í√ëÂãCâòêı,Shinotsutaikiosen,1,0,6,ñ¢,1000,361,8687,0.008,0.05,0.019,79.7,2,,,,,,,,,,30,31,30,31,31,28,31,30,30,31,28,30,717,741,714,741,741,693,741,717,737,740,669,736,0.006,0.005,0.006,0.008,0.008,0.007,0.006,0.007,0.009,0.011,0.01,0.008,0.023,0.02,0.029,0.022,0.039,0.023,0.028,0.034,0.04,0.05,0.048,0.036,0.014,0.01,0.012,0.013,0.018,0.011,0.011,0.016,0.02,0.024,0.025,0.02,87,85.7,83.6,70.5,70.3,73.7,78.9,82,84.9,79.1,81.4,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,01,ñkäCìπ,Hokkai-do,01217,ç]ï és,Ebetsu-shi,01217510,ñÏñy,Nopporo,2,0,2,è§,1000,360,8679,0.014,0.152,0.046,66.5,2,,,,,,,,,,30,31,29,31,31,28,31,30,30,31,28,30,717,741,710,741,741,690,741,717,736,740,669,736,0.008,0.007,0.007,0.008,0.008,0.009,0.012,0.015,0.021,0.028,0.027,0.016,0.039,0.024,0.02,0.019,0.024,0.034,0.063,0.092,0.125,0.152,0.132,0.11,0.013,0.012,0.009,0.011,0.014,0.013,0.021,0.029,0.038,0.053,0.052,0.039,76.7,74.5,69.3,58,60.7,62.1,67.7,68.9,66.9,62.4,65.6,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,1,01,ñkäCìπ,Hokkai-do,01224,êÁçŒés,Chitose-shi,01224010,ì˙ÇÃèo,Hinode,1,0,3,èÄçH,1000,364,8715,0.014,0.257,0.063,68.9,1,,,,,,,,,,30,31,30,31,31,29,31,30,31,31,28,31,718,742,716,742,740,710,742,718,740,742,670,735,0.007,0.005,0.005,0.005,0.005,0.006,0.011,0.015,0.028,0.034,0.03,0.016,0.035,0.025,0.02,0.023,0.02,0.026,0.062,0.092,0.205,0.257,0.186,0.115,0.013,0.009,0.009,0.011,0.008,0.009,0.026,0.027,0.068,0.075,0.076,0.054,77.7,77.6,71.3,64.2,63.6,70.2,75.7,72.4,64,62.8,67.7,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
