ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(mg/m3),ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘),ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êîÇÃë™íËéûä‘êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙),ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êîÇÃóLå¯ë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ÇPéûä‘ílÇÃç≈çÇíl(mg/m3),ì˙ïΩãœílÇÃÇQ%èúäOíl(mg/m3),ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙Ç™ÇQì˙à»è„òAë±ÇµÇΩÇ±Ç∆ÇÃóLñ≥(óL:XÅEñ≥:O),ä¬ã´äÓèÄÇÃí∑ä˙ìIï]âøÇ…ÇÊÇÈì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(mg/m3)_ÇSåé,åéïΩãœíl(mg/m3)_ÇTåé,åéïΩãœíl(mg/m3)_ÇUåé,åéïΩãœíl(mg/m3)_ÇVåé,åéïΩãœíl(mg/m3)_ÇWåé,åéïΩãœíl(mg/m3)_ÇXåé,åéïΩãœíl(mg/m3)_10åé,åéïΩãœíl(mg/m3)_11åé,åéïΩãœíl(mg/m3)_12åé,åéïΩãœíl(mg/m3)_ÇPåé,åéïΩãœíl(mg/m3)_ÇQåé,åéïΩãœíl(mg/m3)_ÇRåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇSåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇTåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇUåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇVåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇWåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇXåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_10åé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_11åé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_12åé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇPåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇQåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇRåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_11åé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇRåé,åéä‘èWåvçÄñ⁄8_ÇSåé,åéä‘èWåvçÄñ⁄8_ÇTåé,åéä‘èWåvçÄñ⁄8_ÇUåé,åéä‘èWåvçÄñ⁄8_ÇVåé,åéä‘èWåvçÄñ⁄8_ÇWåé,åéä‘èWåvçÄñ⁄8_ÇXåé,åéä‘èWåvçÄñ⁄8_10åé,åéä‘èWåvçÄñ⁄8_11åé,åéä‘èWåvçÄñ⁄8_12åé,åéä‘èWåvçÄñ⁄8_ÇPåé,åéä‘èWåvçÄñ⁄8_ÇQåé,åéä‘èWåvçÄñ⁄8_ÇRåé,åéä‘èWåvçÄñ⁄9_ÇSåé,åéä‘èWåvçÄñ⁄9_ÇTåé,åéä‘èWåvçÄñ⁄9_ÇUåé,åéä‘èWåvçÄñ⁄9_ÇVåé,åéä‘èWåvçÄñ⁄9_ÇWåé,åéä‘èWåvçÄñ⁄9_ÇXåé,åéä‘èWåvçÄñ⁄9_10åé,åéä‘èWåvçÄñ⁄9_11åé,åéä‘èWåvçÄñ⁄9_12åé,åéä‘èWåvçÄñ⁄9_ÇPåé,åéä‘èWåvçÄñ⁄9_ÇQåé,åéä‘èWåvçÄñ⁄9_ÇRåé
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01203,è¨íMés,Otaru-shi,01203100,èüî[,Katsunai,1,0,1,èZ,30,360,8642,0.006,0,0,0,0,0.072,0.016,O,0,3,,,,,30,31,30,31,29,27,31,30,31,31,28,31,714,741,717,742,714,659,742,716,742,743,670,742,0.007,0.006,0.007,0.007,0.008,0.007,0.006,0.006,0.004,0.005,0.007,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0.05,0.024,0.026,0.031,0.024,0.032,0.044,0.031,0.027,0.072,0.038,0.017,0.022,0.01,0.013,0.019,0.011,0.015,0.023,0.01,0.012,0.032,0.018,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01203,è¨íMés,Otaru-shi,01203110,âñíJ,Shioya,1,0,3,èÄçH,30,365,8739,0.007,0,0,0,0,0.053,0.017,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,717,743,720,741,740,719,741,718,743,743,671,743,0.008,0.008,0.009,0.01,0.009,0.006,0.006,0.006,0.005,0.005,0.007,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0.047,0.024,0.025,0.022,0.015,0.022,0.029,0.021,0.019,0.053,0.02,0.018,0.02,0.013,0.019,0.018,0.01,0.014,0.018,0.01,0.01,0.028,0.014,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01203,è¨íMés,Otaru-shi,01203520,âwëOåç∑ì_,Ekimaekousaten,2,0,2,è§,30,365,8744,0.006,0,0,0,0,0.064,0.013,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,718,743,720,742,741,719,742,719,743,743,671,743,0.007,0.006,0.006,0.007,0.006,0.004,0.004,0.004,0.004,0.005,0.008,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0.015,0.015,0.014,0.009,0.011,0.015,0.011,0.018,0.051,0.064,0.013,0.014,0.01,0.012,0.011,0.006,0.007,0.011,0.006,0.009,0.025,0.018,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01204,àÆêÏés,Asahikawa-shi,01204011,íÜâõ,Chuuou,2,0,2,è§,40,363,8690,0.009,0,0,0,0,0.144,0.023,O,0,3,,,,,30,31,30,31,29,30,31,30,31,31,28,31,714,743,719,743,704,718,739,719,743,739,671,738,0.009,0.007,0.01,0.013,0.011,0.008,0.008,0.007,0.008,0.012,0.01,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.034,0.144,0.108,0.049,0.033,0.062,0.042,0.043,0.077,0.071,0.032,0.017,0.021,0.02,0.034,0.023,0.014,0.02,0.027,0.024,0.033,0.023,0.018,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01204,àÆêÏés,Asahikawa-shi,01204050,ñkñÂ,Hokumon,1,0,1,èZ,40,361,8675,0.009,0,0,0,0,0.053,0.022,O,0,3,,,,,30,31,28,31,29,30,31,30,31,31,28,31,718,743,678,743,717,718,742,719,743,740,671,743,0.008,0.007,0.009,0.012,0.01,0.008,0.007,0.006,0.008,0.011,0.01,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.044,0.036,0.046,0.031,0.027,0.028,0.032,0.027,0.053,0.043,0.03,0.017,0.024,0.015,0.029,0.019,0.014,0.013,0.022,0.014,0.027,0.024,0.017,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01204,àÆêÏés,Asahikawa-shi,01204150,ìååı,Toukou,1,0,1,èZ,40,363,8710,0.009,0,0,0,0,0.065,0.021,O,0,3,,,,,30,31,30,31,29,30,31,30,31,31,28,31,718,743,719,743,714,718,741,719,743,738,671,743,0.009,0.008,0.01,0.012,0.01,0.008,0.007,0.007,0.007,0.011,0.01,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.038,0.024,0.053,0.035,0.029,0.041,0.048,0.031,0.065,0.041,0.034,0.017,0.023,0.015,0.034,0.019,0.013,0.018,0.024,0.016,0.031,0.021,0.015,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01204,àÆêÏés,Asahikawa-shi,01204160,âiéR,Nagayama,1,0,1,èZ,40,363,8709,0.009,0,0,0,0,0.093,0.021,O,0,3,,,,,30,31,30,31,29,30,31,30,31,31,28,31,719,743,719,743,714,718,741,715,743,740,671,743,0.009,0.008,0.01,0.012,0.01,0.008,0.007,0.006,0.007,0.01,0.009,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.049,0.026,0.056,0.036,0.03,0.036,0.039,0.06,0.093,0.042,0.029,0.018,0.022,0.016,0.037,0.021,0.014,0.013,0.025,0.019,0.029,0.019,0.015,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01205,é∫óñés,Muroran-shi,01205020,å‰ëOêÖínãÊë™íËã«,Gozensuichikusokuteikyoku,1,0,1,èZ,50,364,8701,0.01,3,0,1,0.3,0.245,0.031,O,0,3,,,,,30,31,30,31,30,30,31,30,31,31,28,31,716,739,717,739,735,716,739,715,738,741,669,737,0.009,0.011,0.008,0.004,0.004,0.008,0.011,0.013,0.01,0.007,0.011,0.022,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0.048,0.08,0.091,0.066,0.073,0.079,0.099,0.136,0.093,0.074,0.227,0.245,0.026,0.03,0.022,0.017,0.013,0.017,0.02,0.031,0.023,0.014,0.032,0.135,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01205,é∫óñés,Muroran-shi,01205060,îííπë‰ínãÊë™íËã«,Hakuchoudaichikusokuteikyoku,1,0,1,èZ,50,365,8710,0.009,0,0,0,0,0.104,0.025,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,716,741,716,740,741,716,738,716,737,740,669,740,0.01,0.011,0.011,0.011,0.012,0.01,0.007,0.007,0.005,0.005,0.007,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.104,0.057,0.078,0.066,0.063,0.07,0.053,0.051,0.043,0.082,0.043,0.027,0.044,0.023,0.033,0.032,0.021,0.032,0.025,0.012,0.009,0.025,0.023,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01205,é∫óñés,Muroran-shi,01205310,ó÷êºínãÊë™íËã«,Wanishichikusokuteikyoku,1,0,1,èZ,50,363,8708,0.014,0,0,0,0,0.075,0.028,O,0,3,,,,,30,31,30,31,31,30,29,30,31,31,28,31,716,742,719,741,743,719,715,717,743,739,671,743,0.014,0.014,0.013,0.012,0.014,0.01,0.012,0.013,0.014,0.015,0.018,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0.075,0.059,0.063,0.051,0.038,0.047,0.062,0.042,0.042,0.064,0.049,0.027,0.031,0.026,0.021,0.021,0.019,0.025,0.03,0.024,0.028,0.035,0.028,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01205,é∫óñés,Muroran-shi,01205320,ìåínãÊë™íËã«,Higashichikusokuteikyoku,1,0,3,èÄçH,50,365,8709,0.012,0,0,0,0,0.165,0.032,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,716,741,716,739,741,715,738,716,738,740,669,740,0.012,0.015,0.016,0.015,0.017,0.012,0.009,0.011,0.007,0.005,0.009,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0.113,0.165,0.069,0.085,0.068,0.059,0.095,0.063,0.037,0.082,0.051,0.032,0.041,0.035,0.026,0.033,0.03,0.028,0.043,0.018,0.01,0.036,0.026,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01205,é∫óñés,Muroran-shi,01205540,é¨å©ínãÊë™íËã«,Shiomichikusokuteikyoku,2,0,3,èÄçH,50,364,8736,0.011,0,0,0,0,0.129,0.027,O,0,3,,,,,30,31,30,31,31,30,31,30,30,31,28,31,719,742,719,742,741,718,743,718,738,743,671,742,0.012,0.014,0.013,0.012,0.014,0.009,0.006,0.009,0.008,0.008,0.013,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.104,0.129,0.096,0.082,0.029,0.028,0.038,0.035,0.028,0.073,0.047,0.021,0.033,0.036,0.022,0.027,0.018,0.017,0.019,0.016,0.017,0.036,0.024,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01206,ã˙òHés,Kushiro-shi,01206280,ã˙òHçÇêÍ,Kushirokousen,1,0,1,èZ,60,286,6853,0.007,1,0,0,0,0.201,0.021,O,0,3,,,,,30,31,0,0,13,30,31,30,31,31,28,31,719,743,0,0,320,717,744,714,743,743,667,743,0.016,0.016,,,0.011,0.007,0.005,0.005,0.005,0.004,0.004,0.003,0,1,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0.056,0.201,,,0.035,0.043,0.034,0.045,0.023,0.017,0.024,0.04,0.025,0.041,,,0.018,0.015,0.01,0.011,0.01,0.006,0.011,0.008,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01206,ã˙òHés,Kushiro-shi,01206290,è∫òaè¨äwçZ,Shouwashyougakkou,1,0,1,èZ,60,286,6854,0.007,0,0,0,0,0.061,0.018,O,0,3,,,,,30,31,0,0,13,30,31,30,31,31,28,31,719,743,0,0,320,716,744,715,743,743,668,743,0.013,0.013,,,0.009,0.006,0.006,0.005,0.005,0.004,0.005,0.006,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0.056,0.061,,,0.026,0.024,0.025,0.024,0.023,0.024,0.027,0.025,0.021,0.025,,,0.014,0.013,0.01,0.011,0.009,0.006,0.015,0.009,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01208,ñkå©és,Kitami-shi,01208010,íÜâõí¨,Kitamishichuuouchoutaikisokuteikyoku,1,0,1,èZ,1000,359,8685,0.005,0,0,0,0,0.113,0.013,O,0,3,,,,,30,31,30,31,31,30,27,30,31,29,28,31,720,744,720,744,744,719,701,720,744,713,672,744,0.007,0.005,0.006,0.008,0.006,0.005,0.005,0.004,0.003,0.004,0.005,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.029,0.036,0.051,0.035,0.073,0.113,0.027,0.028,0.03,0.039,0.036,0.013,0.012,0.01,0.024,0.013,0.009,0.012,0.008,0.007,0.008,0.015,0.011,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01208,ñkå©és,Kitami-shi,01208510,èÌî’í¨,Kitamishitokiwachoutaikisokuteikyoku,2,0,2,è§,1000,357,8576,0.008,0,0,0,0,0.065,0.02,O,0,3,,,,,28,31,30,31,31,30,25,30,31,31,28,31,677,743,719,743,743,719,618,719,743,738,671,743,0.009,0.007,0.009,0.012,0.01,0.007,0.008,0.008,0.008,0.007,0.008,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.041,0.059,0.065,0.048,0.026,0.047,0.061,0.034,0.038,0.048,0.035,0.016,0.021,0.015,0.037,0.02,0.009,0.013,0.018,0.017,0.013,0.023,0.017,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213020,ëoót,Futaba,1,0,1,èZ,70,360,8683,0.009,0,0,0,0,0.095,0.024,O,0,3,,,,,30,31,30,31,30,28,31,30,31,31,28,29,718,742,719,743,736,694,743,717,743,743,670,715,0.01,0.01,0.011,0.012,0.011,0.009,0.007,0.007,0.007,0.006,0.009,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0.095,0.07,0.059,0.06,0.044,0.039,0.053,0.036,0.027,0.057,0.047,0.029,0.033,0.019,0.023,0.03,0.025,0.02,0.021,0.017,0.011,0.029,0.016,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213050,ñæñÏåˆâÄ,Akenokouen,1,0,1,èZ,70,360,8686,0.007,0,0,0,0,0.075,0.021,O,0,3,,,,,30,31,30,31,30,28,31,30,31,31,28,29,718,742,719,743,736,694,743,718,743,743,670,717,0.009,0.009,0.009,0.011,0.012,0.007,0.005,0.005,0.005,0.004,0.006,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.075,0.035,0.05,0.06,0.044,0.035,0.039,0.028,0.029,0.067,0.035,0.026,0.035,0.019,0.024,0.03,0.021,0.018,0.02,0.014,0.008,0.026,0.015,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213070,óEï•,Yuufutsu,1,0,3,èÄçH,70,356,8629,0.009,0,0,0,0,0.078,0.024,O,0,3,,,,,30,31,30,31,30,28,29,30,31,31,26,29,718,742,719,743,735,694,717,718,743,743,640,717,0.009,0.01,0.009,0.012,0.012,0.009,0.008,0.007,0.006,0.006,0.009,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.078,0.049,0.065,0.061,0.048,0.053,0.053,0.046,0.051,0.066,0.052,0.024,0.029,0.014,0.024,0.033,0.023,0.029,0.016,0.02,0.009,0.027,0.017,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213220,è¿Émí[åˆâÄ,Numanohatakouen,1,0,1,èZ,70,355,8622,0.008,0,0,0,0,0.085,0.021,O,0,3,,,,,30,30,30,31,30,28,29,30,29,31,28,29,718,736,719,743,736,694,716,718,716,739,669,718,0.009,0.01,0.009,0.011,0.011,0.008,0.006,0.007,0.006,0.005,0.008,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.085,0.056,0.06,0.071,0.05,0.039,0.046,0.045,0.021,0.065,0.027,0.021,0.032,0.016,0.022,0.033,0.019,0.014,0.016,0.014,0.01,0.028,0.015,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213510,éÖà‰,Itoi,2,0,1,èZ,70,357,8649,0.007,0,0,0,0,0.079,0.019,O,0,3,,,,,30,31,30,30,30,28,29,30,31,31,28,29,718,741,718,735,738,694,715,718,743,741,671,717,0.008,0.007,0.008,0.01,0.01,0.007,0.006,0.006,0.005,0.004,0.006,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0.069,0.079,0.048,0.054,0.048,0.032,0.037,0.038,0.029,0.057,0.043,0.017,0.022,0.016,0.019,0.022,0.019,0.015,0.016,0.014,0.008,0.019,0.013,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213610,ésñèä,Shiyakusho,2,0,2,è§,70,362,8702,0.006,0,0,0,0,0.066,0.017,O,0,3,,,,,30,31,30,30,31,30,31,30,31,31,28,29,718,742,719,736,739,718,742,715,743,742,671,717,0.007,0.008,0.008,0.008,0.009,0.006,0.005,0.005,0.005,0.004,0.005,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.066,0.027,0.034,0.048,0.027,0.025,0.025,0.036,0.02,0.043,0.027,0.018,0.028,0.016,0.016,0.025,0.015,0.012,0.015,0.011,0.008,0.021,0.013,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,01,ñkäCìπ,Hokkai-do,01217,ç]ï és,Ebetsu-shi,01217160,é¬í√ëÂãCâòêı,Shinotsutaikiosen,1,0,6,ñ¢,1000,364,8739,0.011,0,0,0,0,0.131,0.026,O,0,3,,,,,30,31,30,31,31,29,31,30,31,31,28,31,719,743,719,743,743,713,743,719,743,743,671,740,0.011,0.01,0.012,0.015,0.014,0.01,0.009,0.009,0.008,0.007,0.009,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0.066,0.027,0.131,0.124,0.038,0.03,0.067,0.051,0.038,0.053,0.051,0.022,0.03,0.019,0.027,0.034,0.02,0.018,0.023,0.018,0.012,0.027,0.018,,,,,,,,,,,,,,,,,,,,,,,,
