ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(ppm),ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘),ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êîÇÃë™íËéûä‘êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êîÇÃóLå¯ë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ÇPéûä‘ílÇÃç≈çÇíl(ppm),ì˙ïΩãœílÇÃÇQ%èúäOíl(ppm),ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙Ç™ÇQì˙à»è„òAë±ÇµÇΩÇ±Ç∆ÇÃóLñ≥(óL:XÅEñ≥:O),ä¬ã´äÓèÄÇÃí∑ä˙ìIï]âøÇ…ÇÊÇÈì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppm)_ÇSåé,åéïΩãœíl(ppm)_ÇTåé,åéïΩãœíl(ppm)_ÇUåé,åéïΩãœíl(ppm)_ÇVåé,åéïΩãœíl(ppm)_ÇWåé,åéïΩãœíl(ppm)_ÇXåé,åéïΩãœíl(ppm)_10åé,åéïΩãœíl(ppm)_11åé,åéïΩãœíl(ppm)_12åé,åéïΩãœíl(ppm)_ÇPåé,åéïΩãœíl(ppm)_ÇQåé,åéïΩãœíl(ppm)_ÇRåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇSåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇTåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇUåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇVåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇWåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇXåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_10åé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_11åé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_12åé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇPåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇQåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇRåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_11åé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇRåé,åéä‘èWåvçÄñ⁄8_ÇSåé,åéä‘èWåvçÄñ⁄8_ÇTåé,åéä‘èWåvçÄñ⁄8_ÇUåé,åéä‘èWåvçÄñ⁄8_ÇVåé,åéä‘èWåvçÄñ⁄8_ÇWåé,åéä‘èWåvçÄñ⁄8_ÇXåé,åéä‘èWåvçÄñ⁄8_10åé,åéä‘èWåvçÄñ⁄8_11åé,åéä‘èWåvçÄñ⁄8_12åé,åéä‘èWåvçÄñ⁄8_ÇPåé,åéä‘èWåvçÄñ⁄8_ÇQåé,åéä‘èWåvçÄñ⁄8_ÇRåé,åéä‘èWåvçÄñ⁄9_ÇSåé,åéä‘èWåvçÄñ⁄9_ÇTåé,åéä‘èWåvçÄñ⁄9_ÇUåé,åéä‘èWåvçÄñ⁄9_ÇVåé,åéä‘èWåvçÄñ⁄9_ÇWåé,åéä‘èWåvçÄñ⁄9_ÇXåé,åéä‘èWåvçÄñ⁄9_10åé,åéä‘èWåvçÄñ⁄9_11åé,åéä‘èWåvçÄñ⁄9_12åé,åéä‘èWåvçÄñ⁄9_ÇPåé,åéä‘èWåvçÄñ⁄9_ÇQåé,åéä‘èWåvçÄñ⁄9_ÇRåé
2021,1,01,SO2,2,01,ñkäCìπ,Hokkai-do,01205,é∫óñés,Muroran-shi,01205320,ìåínãÊë™íËã«,Higashichikusokuteikyoku,1,0,3,èÄçH,50,365,8724,0.003,0,0,0,0,0.055,0.007,O,0,2,,,,,30,31,30,31,31,30,31,30,31,31,28,31,717,742,717,740,742,716,739,717,742,741,670,741,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.019,0.012,0.055,0.018,0.026,0.023,0.017,0.014,0.008,0.013,0.014,0.006,0.008,0.006,0.009,0.007,0.006,0.004,0.007,0.004,0.003,0.005,0.005,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,01,ñkäCìπ,Hokkai-do,01206,ã˙òHés,Kushiro-shi,01206280,ã˙òHçÇêÍ,Kushirokousen,1,0,1,èZ,60,362,8708,0,0,0,0,0,0.036,0.002,O,0,3,,,,,30,31,28,31,31,30,31,30,31,31,27,31,718,741,707,740,741,717,742,712,742,742,664,742,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.004,0.008,0.036,0.013,0.017,0.017,0.003,0.005,0.002,0.003,0.004,0.002,0.001,0.002,0.004,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,01,ñkäCìπ,Hokkai-do,01206,ã˙òHés,Kushiro-shi,01206290,è∫òaè¨äwçZ,Shouwashyougakkou,1,0,1,èZ,60,362,8685,0.001,0,0,0,0,0.03,0.004,O,0,3,,,,,30,31,27,31,31,30,31,30,31,31,28,31,718,741,686,742,738,716,742,711,741,742,666,742,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.021,0.024,0.03,0.015,0.012,0.008,0.006,0.007,0.006,0.012,0.011,0.003,0.002,0.007,0.006,0.003,0.003,0.002,0.002,0.003,0.003,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,01,ñkäCìπ,Hokkai-do,01208,ñkå©és,Kitami-shi,01208010,íÜâõí¨,Kitamishichuuouchoutaikisokuteikyoku,1,0,1,èZ,1000,363,8728,0.002,0,0,0,0,0.033,0.005,O,0,2,,,,,30,31,30,31,31,30,31,30,31,29,28,31,720,743,720,744,744,720,744,720,744,713,672,744,0.003,0.002,0.003,0.004,0.003,0.001,0.002,0.002,0.002,0.001,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.007,0.027,0.011,0.008,0.003,0.005,0.007,0.033,0.007,0.005,0.01,0.005,0.005,0.006,0.006,0.004,0.002,0.003,0.003,0.004,0.003,0.003,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213020,ëoót,Futaba,1,0,1,èZ,70,363,8668,0.001,0,0,0,0,0.031,0.002,O,0,3,,,,,30,31,30,31,29,30,31,30,31,31,28,31,716,734,716,740,712,716,740,711,740,739,665,739,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.009,0.031,0.012,0.013,0.007,0.009,0.011,0.007,0.023,0.008,0.013,0.001,0.002,0.004,0.003,0.002,0.002,0.001,0.002,0.002,0.003,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213050,ñæñÏåˆâÄ,Akenokouen,1,0,1,èZ,70,363,8665,0.001,0,0,0,0,0.041,0.003,O,0,3,,,,,30,31,30,31,29,30,31,30,31,31,28,31,716,734,716,740,709,716,740,711,740,739,665,739,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.012,0.012,0.011,0.01,0.029,0.041,0.007,0.009,0.024,0.013,0.013,0.002,0.002,0.003,0.002,0.003,0.003,0.004,0.002,0.003,0.003,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213070,óEï•,Yuufutsu,1,0,3,èÄçH,70,363,8663,0.001,0,0,0,0,0.026,0.004,O,0,3,,,,,30,31,30,31,29,30,31,30,31,31,28,31,716,734,716,740,709,716,739,711,740,739,664,739,0,0,0,0,0,0,0,0.001,0.002,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.004,0.005,0.003,0.004,0.003,0.015,0.021,0.026,0.026,0.019,0.011,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.006,0.006,0.008,0.004,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213220,è¿Émí[åˆâÄ,Numanohatakouen,1,0,1,èZ,70,361,8658,0.001,0,0,0,0,0.036,0.002,O,0,3,,,,,30,30,30,31,29,30,31,30,31,31,27,31,716,728,716,740,710,716,739,711,740,739,664,739,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.014,0.029,0.036,0.009,0.015,0.015,0.009,0.006,0.023,0.014,0.006,0.002,0.002,0.005,0.004,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,01,ñkäCìπ,Hokkai-do,01217,ç]ï és,Ebetsu-shi,01217160,é¬í√ëÂãCâòêı,Shinotsutaikiosen,1,0,6,ñ¢,1000,362,8687,0.002,0,0,0,0,0.049,0.01,O,0,3,,,,,30,31,30,31,31,28,31,30,31,31,28,30,717,741,715,741,741,693,741,717,738,739,669,735,0.002,0.002,0.003,0.005,0.003,0.002,0.001,0.002,0.001,0.002,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.029,0.036,0.03,0.023,0.021,0.025,0.049,0.029,0.024,0.011,0.021,0.008,0.01,0.014,0.014,0.008,0.004,0.009,0.013,0.006,0.006,0.004,0.007,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,01,ñkäCìπ,Hokkai-do,01224,êÁçŒés,Chitose-shi,01224010,ì˙ÇÃèo,Hinode,1,0,3,èÄçH,1000,365,8720,0.001,0,0,0,0,0.019,0.002,O,0,2,,,,,30,31,30,31,31,30,31,30,31,31,28,31,718,742,717,742,741,712,742,718,740,742,670,736,0,0,0.001,0.001,0,0,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.005,0.009,0.014,0.004,0.003,0.019,0.004,0.004,0.01,0.008,0.013,0.002,0.001,0.003,0.003,0.001,0.001,0.003,0.002,0.001,0.002,0.004,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,01,ñkäCìπ,Hokkai-do,01224,êÁçŒés,Chitose-shi,01224020,ïxãu,Tomioka,1,0,1,èZ,1000,356,8630,0.001,0,0,0,0,0.018,0.003,O,0,2,,,,,29,27,30,30,31,30,31,30,31,30,28,29,713,694,717,735,741,718,739,718,739,736,670,710,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.007,0.011,0.014,0.004,0.004,0.018,0.006,0.006,0.009,0.007,0.01,0.003,0.002,0.003,0.004,0.002,0.001,0.003,0.002,0.002,0.004,0.004,0.004,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,01,ñkäCìπ,Hokkai-do,01224,êÁçŒés,Chitose-shi,01224050,ãÓó¢,Komasato,1,0,6,ñ¢,1000,365,8721,0,0,0,0,0,0.013,0.001,O,0,2,,,,,30,31,30,31,31,30,31,30,31,31,28,31,718,742,717,742,735,717,742,718,740,742,666,742,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.005,0.009,0.013,0.004,0.006,0.002,0.003,0.004,0.003,0.003,0.005,0.002,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,01,ñkäCìπ,Hokkai-do,01224,êÁçŒés,Chitose-shi,01224060,é·ëê,Wakakusa,1,0,1,èZ,1000,363,8696,0.003,0,0,0,0,0.025,0.006,O,0,2,,,,,30,31,30,31,31,30,31,30,29,31,28,31,718,742,716,740,742,718,740,718,709,741,670,742,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.014,0.017,0.016,0.008,0.01,0.011,0.006,0.007,0.006,0.007,0.013,0.008,0.007,0.008,0.006,0.005,0.004,0.004,0.004,0.002,0.002,0.003,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,01,ñkäCìπ,Hokkai-do,01226,çªêÏés,Sunagawa-shi,01226010,êEã∆åPó˚çZ,Shokugyoukunrenkou,1,0,1,èZ,1000,365,8719,0.001,0,0,0,0,0.057,0.005,O,0,2,,,,,30,31,30,31,31,30,31,30,31,31,28,31,718,742,717,742,737,717,742,718,740,742,662,742,0.001,0.001,0.002,0.003,0.001,0.001,0.002,0.001,0.002,0.001,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.016,0.04,0.045,0.029,0.016,0.057,0.019,0.014,0.015,0.022,0.021,0.005,0.004,0.009,0.01,0.003,0.002,0.005,0.003,0.003,0.003,0.004,0.004,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,01,ñkäCìπ,Hokkai-do,01233,à…íBés,Date-shi,01233020,ãHï{ê∂äàäŸê’,Mareppuseikatsukannato,1,0,6,ñ¢,1000,365,8731,0.003,0,0,0,0,0.017,0.004,O,0,2,,,,,30,31,30,31,31,30,31,30,31,31,28,31,717,742,715,742,741,718,742,718,742,742,670,742,0.003,0.002,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.011,0.008,0.013,0.009,0.009,0.011,0.013,0.008,0.009,0.01,0.017,0.004,0.004,0.005,0.003,0.004,0.003,0.004,0.004,0.003,0.004,0.005,0.006,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,01,ñkäCìπ,Hokkai-do,01233,à…íBés,Date-shi,01233030,ãåóLéÏí™çÅâÄê’,Kyuuusuchoukouennato,1,0,6,ñ¢,1000,365,8725,0.002,0,0,0,0,0.017,0.004,O,0,2,,,,,30,31,30,31,31,30,31,30,31,31,28,31,717,742,715,742,738,716,742,718,741,742,670,742,0.002,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.011,0.008,0.013,0.017,0.006,0.006,0.009,0.009,0.01,0.011,0.008,0.004,0.005,0.004,0.004,0.004,0.003,0.003,0.004,0.003,0.004,0.005,0.005,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,01,ñkäCìπ,Hokkai-do,01233,à…íBés,Date-shi,01233080,äŸéR,Tateyama,1,0,6,ñ¢,1000,361,8643,0.003,0,0,0,0,0.026,0.006,O,0,2,,,,,30,31,30,31,31,26,31,30,31,31,28,31,717,742,714,742,741,633,742,717,742,742,670,741,0.003,0.003,0.004,0.003,0.002,0.003,0.003,0.004,0.003,0.002,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.015,0.011,0.011,0.01,0.009,0.014,0.024,0.016,0.026,0.019,0.017,0.005,0.005,0.006,0.004,0.004,0.004,0.004,0.009,0.007,0.005,0.009,0.006,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,01,ñkäCìπ,Hokkai-do,01233,à…íBés,Date-shi,01574010,ñkìíëÚâ∑êÚ,Kitayuzawaonsen,1,0,6,ñ¢,1000,365,8730,0.002,0,0,0,0,0.012,0.003,O,0,2,,,,,30,31,30,31,31,30,31,30,31,31,28,31,717,742,715,742,742,717,742,718,742,742,670,741,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0.005,0.007,0.007,0.005,0.005,0.005,0.004,0.012,0.006,0.007,0.003,0.003,0.003,0.004,0.004,0.002,0.002,0.002,0.003,0.003,0.004,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,01,ñkäCìπ,Hokkai-do,01332,ïüìáí¨,Fukushima-cho,01332010,ïüìáésäX,Fukushimashigai,1,0,3,èÄçH,1000,363,8716,0.005,0,0,0,0,0.012,0.006,O,0,2,,,,,30,31,30,31,31,29,31,30,31,31,27,31,716,742,716,741,742,713,739,718,740,741,666,742,0.005,0.005,0.005,0.005,0.004,0.005,0.004,0.005,0.004,0.004,0.005,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.008,0.01,0.011,0.012,0.01,0.008,0.007,0.006,0.007,0.01,0.006,0.006,0.006,0.007,0.006,0.006,0.006,0.006,0.006,0.005,0.005,0.007,0.006,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,01,ñkäCìπ,Hokkai-do,01332,ïüìáí¨,Fukushima-cho,01332020,êÁå¨,Sengen,1,0,6,ñ¢,1000,363,8715,0.004,0,0,0,0,0.022,0.006,O,0,2,,,,,30,31,30,31,31,29,31,30,31,31,27,31,716,742,716,741,742,712,739,718,740,742,665,742,0.004,0.005,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.009,0.01,0.012,0.013,0.008,0.011,0.022,0.006,0.016,0.011,0.006,0.005,0.006,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.005,0.007,0.005,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,01,ñkäCìπ,Hokkai-do,01333,ímì‡í¨,Shiriuchi-cho,01333010,ímì‡ésäX,Shiriuchishigai,1,0,6,ñ¢,1000,363,8703,0.005,0,0,0,0,0.017,0.007,O,0,2,,,,,30,31,30,31,30,30,31,30,31,31,27,31,716,742,716,741,731,714,739,716,740,742,664,742,0.005,0.005,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.004,0.005,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.014,0.015,0.016,0.017,0.008,0.008,0.008,0.007,0.017,0.012,0.008,0.006,0.007,0.007,0.008,0.008,0.005,0.006,0.005,0.005,0.005,0.006,0.005,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,01,ñkäCìπ,Hokkai-do,01333,ímì‡í¨,Shiriuchi-cho,01333020,óOå≥,Wakimoto,1,0,6,ñ¢,1000,363,8713,0.005,0,0,0,0,0.022,0.008,O,0,2,,,,,30,31,30,31,30,30,31,30,31,31,27,31,716,742,716,742,735,718,739,718,740,742,663,742,0.005,0.006,0.006,0.006,0.005,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.014,0.016,0.022,0.021,0.008,0.008,0.006,0.006,0.007,0.009,0.007,0.007,0.008,0.008,0.01,0.009,0.005,0.005,0.005,0.005,0.004,0.007,0.006,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,01,ñkäCìπ,Hokkai-do,01333,ímì‡í¨,Shiriuchi-cho,01333030,ìåóâ,Tourai,1,0,6,ñ¢,1000,363,8713,0.003,0,0,0,0,0.015,0.005,O,0,2,,,,,30,31,30,31,31,29,31,30,31,31,27,31,716,742,716,741,740,713,739,718,740,742,664,742,0.004,0.004,0.004,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.005,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.007,0.009,0.011,0.009,0.013,0.012,0.005,0.005,0.006,0.015,0.007,0.005,0.005,0.005,0.005,0.004,0.004,0.003,0.004,0.004,0.005,0.006,0.005,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,01,ñkäCìπ,Hokkai-do,01333,ímì‡í¨,Shiriuchi-cho,01333040,ìíÇÃó¢,Yunosato,1,0,6,ñ¢,1000,362,8701,0.003,0,0,0,0,0.029,0.005,O,0,2,,,,,29,31,30,31,31,29,31,30,31,31,27,31,705,742,716,742,740,713,739,718,740,740,665,741,0.004,0.004,0.004,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.008,0.009,0.009,0.009,0.029,0.009,0.006,0.007,0.009,0.009,0.007,0.005,0.006,0.005,0.004,0.004,0.008,0.004,0.004,0.004,0.004,0.006,0.005,,,,,,,,,,,,,,,,,,,,,,,,
