ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ÉRÅ[Éh_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(ppm),ÇPéûä‘ílÇÃç≈çÇíl(ppm),ì˙ïΩãœílÇÃîNä‘98%íl(ppm),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄7,îNä‘èWåvçÄñ⁄8,îNä‘èWåvçÄñ⁄9,îNä‘èWåvçÄñ⁄10,îNä‘èWåvçÄñ⁄11,îNä‘èWåvçÄñ⁄12,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppm)_ÇSåé,åéïΩãœíl(ppm)_ÇTåé,åéïΩãœíl(ppm)_ÇUåé,åéïΩãœíl(ppm)_ÇVåé,åéïΩãœíl(ppm)_ÇWåé,åéïΩãœíl(ppm)_ÇXåé,åéïΩãœíl(ppm)_10åé,åéïΩãœíl(ppm)_11åé,åéïΩãœíl(ppm)_12åé,åéïΩãœíl(ppm)_ÇPåé,åéïΩãœíl(ppm)_ÇQåé,åéïΩãœíl(ppm)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇRåé,åéä‘èWåvçÄñ⁄6_ÇSåé,åéä‘èWåvçÄñ⁄6_ÇTåé,åéä‘èWåvçÄñ⁄6_ÇUåé,åéä‘èWåvçÄñ⁄6_ÇVåé,åéä‘èWåvçÄñ⁄6_ÇWåé,åéä‘èWåvçÄñ⁄6_ÇXåé,åéä‘èWåvçÄñ⁄6_10,åéä‘èWåvçÄñ⁄6_11åé,åéä‘èWåvçÄñ⁄6_12åé,åéä‘èWåvçÄñ⁄6_ÇPåé,åéä‘èWåvçÄñ⁄6_ÇQåé,åéä‘èWåvçÄñ⁄6_ÇRåé,åéä‘èWåvçÄñ⁄7_ÇSåé,åéä‘èWåvçÄñ⁄7_ÇTåé,åéä‘èWåvçÄñ⁄7_ÇUåé,åéä‘èWåvçÄñ⁄7_ÇVåé,åéä‘èWåvçÄñ⁄7_ÇWåé,åéä‘èWåvçÄñ⁄7_ÇXåé,åéä‘èWåvçÄñ⁄7_10åé,åéä‘èWåvçÄñ⁄7_11åé,åéä‘èWåvçÄñ⁄7_12åé,åéä‘èWåvçÄñ⁄7_ÇPåé,åéä‘èWåvçÄñ⁄7_ÇQåé,åéä‘èWåvçÄñ⁄7_ÇRåé,åéä‘èWåvçÄñ⁄8_ÇSåé,åéä‘èWåvçÄñ⁄8_ÇTåé,åéä‘èWåvçÄñ⁄8_ÇUåé,åéä‘èWåvçÄñ⁄8_ÇVåé,åéä‘èWåvçÄñ⁄8_ÇWåé,åéä‘èWåvçÄñ⁄8_ÇXåé,åéä‘èWåvçÄñ⁄8_10åé,åéä‘èWåvçÄñ⁄8_11åé,åéä‘èWåvçÄñ⁄8_12åé,åéä‘èWåvçÄñ⁄8_ÇPåé,åéä‘èWåvçÄñ⁄8_ÇQåé,åéä‘èWåvçÄñ⁄8_ÇRåé,åéä‘èWåvçÄñ⁄9_ÇSåé,åéä‘èWåvçÄñ⁄9_ÇTåé,åéä‘èWåvçÄñ⁄9_ÇUåé,åéä‘èWåvçÄñ⁄9_ÇVåé,åéä‘èWåvçÄñ⁄9_ÇWåé,åéä‘èWåvçÄñ⁄9_ÇXåé,åéä‘èWåvçÄñ⁄9_10åé,åéä‘èWåvçÄñ⁄9_11åé,åéä‘èWåvçÄñ⁄9_12åé,åéä‘èWåvçÄñ⁄9_ÇPåé,åéä‘èWåvçÄñ⁄9_ÇQåé,åéä‘èWåvçÄñ⁄9_ÇRåé
2021,1,02,NO,2,01,ñkäCìπ,Hokkai-do,01202,îüäŸés,Hakodate-shi,01202100,íÜïîè¨äwçZ,Chuubushougakkou,1,0,2,è§,20,363,8714,0.003,0.127,0.014,2,,,,,,,,,,,30,31,29,31,31,30,31,30,30,31,28,31,717,742,706,742,741,718,742,718,735,742,670,741,0.002,0.002,0.001,0.001,0.001,0.001,0.003,0.005,0.007,0.006,0.006,0.004,0.028,0.08,0.04,0.035,0.02,0.03,0.045,0.096,0.127,0.095,0.115,0.065,0.004,0.007,0.006,0.005,0.007,0.004,0.01,0.014,0.025,0.023,0.019,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,01,ñkäCìπ,Hokkai-do,01202,îüäŸés,Hakodate-shi,01202120,ê[ñxíÜäwçZ,Fukaborichuugakkou,1,0,1,èZ,20,363,8719,0.002,0.081,0.01,2,,,,,,,,,,,30,31,29,31,31,30,31,30,30,31,28,31,717,742,710,742,742,717,742,718,736,742,670,741,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.004,0.003,0.003,0.001,0.007,0.019,0.011,0.007,0.017,0.01,0.026,0.072,0.081,0.069,0.058,0.031,0.001,0.003,0.003,0.001,0.003,0.001,0.005,0.01,0.02,0.012,0.01,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,01,ñkäCìπ,Hokkai-do,01202,îüäŸés,Hakodate-shi,01202560,î¸å¥,Mihara,2,0,1,èZ,20,360,8656,0.004,0.113,0.01,2,,,,,,,,,,,30,31,30,31,31,30,31,30,30,31,28,27,718,742,713,742,741,718,742,718,736,742,670,674,0.002,0.002,0.002,0.002,0.003,0.002,0.003,0.005,0.006,0.005,0.005,0.004,0.028,0.031,0.085,0.024,0.06,0.034,0.056,0.058,0.083,0.108,0.113,0.08,0.004,0.006,0.007,0.006,0.008,0.006,0.007,0.011,0.016,0.012,0.019,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,1,01,ñkäCìπ,Hokkai-do,01203,è¨íMés,Otaru-shi,01203090,ëKîü,Zenibako,1,0,1,èZ,30,365,8740,0.004,0.218,0.024,1,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,719,743,718,742,738,719,743,719,743,743,671,742,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.004,0.005,0.01,0.006,0.005,0.041,0.019,0.019,0.017,0.016,0.03,0.136,0.093,0.094,0.218,0.13,0.183,0.007,0.005,0.004,0.004,0.004,0.005,0.02,0.018,0.024,0.057,0.031,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,01,ñkäCìπ,Hokkai-do,01203,è¨íMés,Otaru-shi,01203100,èüî[,Katsunai,1,0,1,èZ,30,365,8720,0.004,0.186,0.017,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,716,741,717,742,734,718,742,716,742,740,670,742,0.002,0.002,0.002,0.005,0.001,0.002,0.004,0.005,0.007,0.006,0.005,0.004,0.028,0.042,0.069,0.186,0.04,0.023,0.061,0.103,0.105,0.101,0.09,0.052,0.004,0.005,0.007,0.017,0.004,0.005,0.013,0.02,0.034,0.022,0.02,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,1,01,ñkäCìπ,Hokkai-do,01203,è¨íMés,Otaru-shi,01203110,âñíJ,Shioya,1,0,3,èÄçH,30,355,8550,0.002,0.083,0.006,1,,,,,,,,,,,30,31,30,31,21,30,31,30,31,31,28,31,719,743,719,743,548,719,742,719,741,743,671,743,0.001,0.001,0.001,0.002,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.008,0.007,0.007,0.009,0.006,0.013,0.018,0.072,0.083,0.051,0.06,0.048,0.003,0.002,0.002,0.003,0.002,0.003,0.003,0.006,0.011,0.01,0.011,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,01,ñkäCìπ,Hokkai-do,01203,è¨íMés,Otaru-shi,01203520,âwëOåç∑ì_,Ekimaekousaten,2,0,2,è§,30,364,8722,0.012,0.231,0.034,2,,,,,,,,,,,30,31,30,31,30,30,31,30,31,31,28,31,718,741,717,742,732,718,742,717,742,741,670,742,0.011,0.006,0.006,0.008,0.009,0.01,0.014,0.017,0.02,0.018,0.016,0.014,0.099,0.036,0.03,0.026,0.04,0.063,0.152,0.147,0.231,0.141,0.129,0.127,0.022,0.01,0.011,0.013,0.014,0.017,0.028,0.039,0.055,0.047,0.034,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,01,ñkäCìπ,Hokkai-do,01204,àÆêÏés,Asahikawa-shi,01204011,íÜâõ,Chuuou,2,0,2,è§,40,347,8384,0.008,0.164,0.037,2,,,,,,,,,,,29,31,30,31,27,30,20,30,31,31,28,29,707,742,718,743,696,717,483,718,742,735,670,713,0.005,0.003,0.003,0.007,0.008,0.007,0.006,0.006,0.011,0.02,0.01,0.004,0.041,0.015,0.034,0.018,0.062,0.036,0.062,0.071,0.137,0.164,0.073,0.039,0.014,0.005,0.005,0.014,0.02,0.025,0.016,0.026,0.046,0.069,0.025,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,01,ñkäCìπ,Hokkai-do,01204,àÆêÏés,Asahikawa-shi,01204050,ñkñÂ,Hokumon,1,0,1,èZ,40,361,8651,0.004,0.105,0.029,2,,,,,,,,,,,30,31,28,31,29,30,31,30,31,31,28,31,713,742,676,743,716,717,740,718,742,733,670,741,0.001,0,0.001,0.001,0,0.002,0.003,0.004,0.007,0.014,0.008,0.002,0.025,0.007,0.006,0.005,0.008,0.021,0.047,0.041,0.07,0.105,0.091,0.04,0.004,0.001,0.001,0.001,0.002,0.004,0.009,0.014,0.037,0.064,0.026,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,01,ñkäCìπ,Hokkai-do,01204,àÆêÏés,Asahikawa-shi,01204150,ìååı,Toukou,1,0,1,èZ,40,362,8692,0.004,0.143,0.02,2,,,,,,,,,,,30,31,30,31,29,30,31,30,31,30,28,31,714,742,718,743,712,717,739,718,743,735,670,741,0.002,0.001,0.001,0.001,0.001,0.002,0.003,0.004,0.007,0.013,0.008,0.003,0.015,0.007,0.005,0.007,0.029,0.021,0.038,0.051,0.082,0.143,0.074,0.045,0.003,0.002,0.002,0.002,0.004,0.004,0.012,0.012,0.034,0.06,0.025,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,01,ñkäCìπ,Hokkai-do,01204,àÆêÏés,Asahikawa-shi,01204160,âiéR,Nagayama,1,0,1,èZ,40,361,8684,0.002,0.123,0.01,2,,,,,,,,,,,30,31,30,31,29,30,31,30,31,29,28,31,714,742,718,743,712,717,738,714,742,733,670,741,0.001,0,0,0.001,0.001,0.001,0.002,0.002,0.003,0.007,0.004,0.002,0.013,0.005,0.004,0.005,0.011,0.021,0.03,0.033,0.06,0.123,0.056,0.028,0.002,0.001,0.001,0.001,0.002,0.002,0.006,0.005,0.021,0.042,0.013,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,1,01,ñkäCìπ,Hokkai-do,01205,é∫óñés,Muroran-shi,01205020,å‰ëOêÖínãÊë™íËã«,Gozensuichikusokuteikyoku,1,0,1,èZ,50,365,8721,0.002,0.111,0.004,1,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,718,740,717,742,738,717,742,715,742,742,667,741,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.002,0.002,0.002,0.002,0.023,0.03,0.015,0.013,0.021,0.013,0.111,0.021,0.085,0.034,0.016,0.012,0.003,0.003,0.005,0.003,0.005,0.003,0.007,0.004,0.01,0.004,0.004,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,1,01,ñkäCìπ,Hokkai-do,01205,é∫óñés,Muroran-shi,01205310,ó÷êºínãÊë™íËã«,Wanishichikusokuteikyoku,1,0,1,èZ,50,365,8720,0.007,0.184,0.026,1,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,718,740,718,742,739,717,741,714,742,742,666,741,0.004,0.004,0.003,0.003,0.003,0.003,0.009,0.008,0.013,0.014,0.009,0.006,0.055,0.068,0.161,0.067,0.06,0.184,0.089,0.081,0.075,0.075,0.049,0.07,0.012,0.02,0.015,0.026,0.015,0.013,0.034,0.022,0.024,0.031,0.027,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,1,01,ñkäCìπ,Hokkai-do,01205,é∫óñés,Muroran-shi,01205540,é¨å©ínãÊë™íËã«,Shiomichikusokuteikyoku,2,0,3,èÄçH,50,365,8714,0.005,0.184,0.016,1,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,717,739,717,741,736,716,742,715,742,742,666,741,0.003,0.004,0.004,0.004,0.003,0.003,0.005,0.007,0.008,0.006,0.006,0.005,0.039,0.073,0.09,0.105,0.033,0.044,0.167,0.184,0.108,0.096,0.062,0.075,0.007,0.016,0.018,0.023,0.01,0.009,0.016,0.036,0.025,0.014,0.014,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,01,ñkäCìπ,Hokkai-do,01206,ã˙òHés,Kushiro-shi,01206280,ã˙òHçÇêÍ,Kushirokousen,1,0,1,èZ,60,336,8085,0.003,0.091,0.012,2,,,,,,,,,,,30,31,29,31,25,9,31,29,31,31,28,31,718,740,710,741,608,220,742,711,741,742,670,742,0.002,0.001,0.002,0.002,0.002,0.003,0.003,0.004,0.006,0.005,0.005,0.003,0.028,0.029,0.039,0.032,0.026,0.049,0.047,0.091,0.071,0.091,0.072,0.064,0.005,0.005,0.005,0.006,0.005,0.007,0.008,0.015,0.015,0.014,0.012,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,01,ñkäCìπ,Hokkai-do,01206,ã˙òHés,Kushiro-shi,01206290,è∫òaè¨äwçZ,Shouwashyougakkou,1,0,1,èZ,60,361,8688,0.002,0.114,0.009,2,,,,,,,,,,,30,29,29,31,31,30,31,29,31,31,28,31,718,708,711,742,742,718,742,711,742,742,670,742,0.003,0.002,0.004,0.004,0.002,0.001,0.001,0.002,0.003,0.002,0.002,0.002,0.06,0.068,0.062,0.114,0.049,0.028,0.015,0.056,0.071,0.022,0.026,0.03,0.009,0.006,0.014,0.014,0.01,0.006,0.004,0.008,0.011,0.005,0.006,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,1,01,ñkäCìπ,Hokkai-do,01208,ñkå©és,Kitami-shi,01208010,íÜâõí¨,Kitamishichuuouchoutaikisokuteikyoku,1,0,1,èZ,1000,363,8727,0.002,0.138,0.012,1,,,,,,,,,,,30,31,30,31,31,30,31,30,31,29,28,31,720,743,720,744,744,719,744,720,744,713,672,744,0,0,0,0,0.001,0.001,0.001,0.003,0.006,0.004,0.002,0.001,0.014,0.006,0.007,0.013,0.012,0.043,0.078,0.066,0.084,0.138,0.057,0.029,0.002,0.001,0.001,0.001,0.002,0.004,0.005,0.013,0.021,0.017,0.009,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213020,ëoót,Futaba,1,0,1,èZ,70,363,8660,0.003,0.114,0.013,2,,,,,,,,,,,30,31,30,29,31,30,31,30,31,31,28,31,712,737,716,709,738,716,736,713,740,735,668,740,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.003,0.005,0.006,0.005,0.003,0.052,0.025,0.024,0.02,0.017,0.015,0.045,0.082,0.086,0.099,0.114,0.1,0.005,0.003,0.003,0.005,0.003,0.003,0.007,0.016,0.017,0.02,0.022,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213050,ñæñÏåˆâÄ,Akenokouen,1,0,1,èZ,70,363,8662,0.003,0.167,0.017,2,,,,,,,,,,,30,31,30,29,31,30,31,30,31,31,28,31,713,737,716,709,739,716,737,713,740,735,668,739,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.004,0.007,0.007,0.007,0.005,0.041,0.027,0.065,0.021,0.035,0.026,0.068,0.099,0.112,0.141,0.13,0.167,0.007,0.005,0.016,0.007,0.011,0.004,0.011,0.017,0.028,0.025,0.023,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213070,óEï•,Yuufutsu,1,0,3,èÄçH,70,362,8682,0.001,0.054,0.005,2,,,,,,,,,,,30,31,30,31,28,30,31,30,31,31,28,31,715,739,718,742,705,718,738,715,742,738,670,742,0,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.008,0.019,0.008,0.007,0.007,0.008,0.012,0.017,0.037,0.054,0.054,0.018,0.001,0.003,0.001,0.002,0.002,0.001,0.002,0.002,0.005,0.009,0.007,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213220,è¿Émí[åˆâÄ,Numanohatakouen,1,0,1,èZ,70,360,8646,0.006,0.174,0.033,2,,,,,,,,,,,30,30,30,28,31,30,30,30,31,31,28,31,713,730,716,700,739,716,736,713,740,735,668,740,0.003,0.002,0.002,0.001,0.001,0.002,0.004,0.008,0.013,0.014,0.012,0.007,0.045,0.027,0.02,0.015,0.012,0.029,0.068,0.148,0.173,0.174,0.173,0.088,0.007,0.005,0.005,0.005,0.003,0.006,0.014,0.024,0.037,0.04,0.035,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213510,éÖà‰,Itoi,2,0,1,èZ,70,363,8655,0.003,0.117,0.012,2,,,,,,,,,,,30,31,30,29,31,30,31,30,31,31,28,31,713,736,716,709,735,716,735,713,740,735,668,739,0.002,0.001,0.001,0.001,0.001,0.002,0.003,0.005,0.006,0.006,0.005,0.003,0.018,0.014,0.011,0.01,0.013,0.013,0.044,0.117,0.102,0.073,0.086,0.085,0.003,0.003,0.003,0.002,0.003,0.004,0.009,0.012,0.016,0.016,0.018,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,01,ñkäCìπ,Hokkai-do,01213,ìœè¨ñqés,Tomakomai-shi,01213610,ésñèä,Shiyakusho,2,0,2,è§,70,361,8647,0.005,0.162,0.021,2,,,,,,,,,,,30,31,30,29,31,30,31,29,31,30,28,31,711,736,716,709,738,716,736,706,740,732,667,740,0.002,0.001,0.001,0.002,0.002,0.003,0.007,0.006,0.009,0.01,0.009,0.004,0.047,0.021,0.02,0.021,0.024,0.036,0.06,0.109,0.153,0.162,0.152,0.079,0.007,0.004,0.004,0.005,0.007,0.008,0.018,0.019,0.022,0.035,0.032,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,01,ñkäCìπ,Hokkai-do,01217,ç]ï és,Ebetsu-shi,01217160,é¬í√ëÂãCâòêı,Shinotsutaikiosen,1,0,6,ñ¢,1000,361,8687,0.002,0.029,0.005,2,,,,,,,,,,,30,31,30,31,31,28,31,30,30,31,28,30,717,741,714,741,741,693,741,717,737,740,669,736,0.001,0.001,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.002,0.002,0.001,0.006,0.008,0.007,0.012,0.029,0.013,0.012,0.017,0.014,0.026,0.023,0.016,0.002,0.002,0.002,0.007,0.007,0.004,0.003,0.003,0.004,0.006,0.006,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,01,ñkäCìπ,Hokkai-do,01217,ç]ï és,Ebetsu-shi,01217510,ñÏñy,Nopporo,2,0,2,è§,1000,360,8679,0.005,0.1,0.019,2,,,,,,,,,,,30,31,29,31,31,28,31,30,30,31,28,30,717,741,710,741,741,690,741,717,736,740,669,736,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.005,0.007,0.01,0.009,0.005,0.017,0.009,0.009,0.01,0.014,0.018,0.025,0.048,0.078,0.1,0.084,0.056,0.004,0.004,0.003,0.005,0.006,0.005,0.008,0.011,0.017,0.023,0.024,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,1,01,ñkäCìπ,Hokkai-do,01224,êÁçŒés,Chitose-shi,01224010,ì˙ÇÃèo,Hinode,1,0,3,èÄçH,1000,364,8715,0.004,0.192,0.027,1,,,,,,,,,,,30,31,30,31,31,29,31,30,31,31,28,31,718,742,716,742,740,710,742,718,740,742,670,735,0.002,0.001,0.002,0.002,0.002,0.002,0.003,0.004,0.01,0.013,0.01,0.003,0.01,0.009,0.009,0.011,0.007,0.017,0.031,0.053,0.148,0.192,0.134,0.068,0.004,0.003,0.003,0.004,0.003,0.005,0.008,0.011,0.037,0.047,0.039,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,01,ñkäCìπ,Hokkai-do,01224,êÁçŒés,Chitose-shi,01224020,ïxãu,Tomioka,1,0,1,èZ,1000,360,8682,0.003,0.165,0.02,2,,,,,,,,,,,30,30,30,31,30,30,31,29,31,31,28,29,718,735,717,741,736,718,742,711,739,742,670,713,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.003,0.007,0.01,0.007,0.002,0.008,0.024,0.01,0.006,0.009,0.009,0.027,0.044,0.115,0.117,0.165,0.048,0.002,0.001,0.002,0.002,0.002,0.002,0.006,0.008,0.025,0.027,0.022,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,1,01,ñkäCìπ,Hokkai-do,01224,êÁçŒés,Chitose-shi,01224050,ãÓó¢,Komasato,1,0,6,ñ¢,1000,365,8717,0.001,0.046,0.004,1,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,718,742,716,742,735,717,742,718,739,742,665,741,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.003,0.005,0.006,0.008,0.02,0.021,0.018,0.018,0.046,0.043,0.036,0.014,0,0.001,0.001,0.002,0.004,0.003,0.003,0.003,0.005,0.014,0.005,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,01,ñkäCìπ,Hokkai-do,01224,êÁçŒés,Chitose-shi,01224060,é·ëê,Wakakusa,1,0,1,èZ,1000,360,8680,0.001,0.038,0.004,2,,,,,,,,,,,30,30,30,31,30,30,31,29,31,31,28,29,718,735,718,741,735,718,741,711,740,742,670,711,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.001,0.005,0.005,0.004,0.008,0.006,0.007,0.008,0.018,0.038,0.025,0.028,0.01,0.002,0.001,0.002,0.002,0.002,0.001,0.002,0.003,0.006,0.006,0.005,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
